"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSMUSG00000049606.17",80548,4,12,300312,18958,0.333333333333333
"ENSMUSG00000043410.17",86129,2,42,161934,9888,0.0476190476190476
"ENSMUSG00000029283.18",20110,4,16,68405,11739,0.25
"ENSMUSG00000029287.15",183059,1,17,176973,6087,0.0588235294117647
"ENSMUSG00000029279.16",55899,2,21,69115,6352,0.0952380952380952
"ENSMUSG00000033805.13",27299,1,7,25261,1279,0.142857142857143
"ENSMUSG00000033794.7",3490,1,2,709,2782,0.5
"ENSMUSG00000111375.5",73210,5,24,171546,14782,0.208333333333333
"ENSMUSG00000106631.3",72975,1,6,39526,3080,0.166666666666667
"ENSMUSG00000089798.11",16833,4,7,53216,5430,0.571428571428571
"ENSMUSG00000029276.14",48921,3,23,140429,5719,0.130434782608696
"ENSMUSG00000033773.15",64465,5,20,250971,13181,0.25
"ENSMUSG00000029275.19",9379,3,9,17829,8147,0.333333333333333
"ENSMUSG00000011831.17",130312,1,18,124464,5849,0.0555555555555556
"ENSMUSG00000063447.8",1677,1,1,0,1678,1
"ENSMUSG00000058558.13",8503,1,8,6459,2045,0.125
"ENSMUSG00000029270.11",79032,1,5,76312,2721,0.2
"ENSMUSG00000029267.18",43330,2,17,78577,6028,0.117647058823529
"ENSMUSG00000063406.12",26254,6,14,55836,11646,0.428571428571429
"ENSMUSG00000056531.12",100753,1,29,95379,5336,0.0344827586206897
"ENSMUSG00000029265.5",11629,1,3,8545,3085,0.333333333333333
"ENSMUSG00000029263.16",36746,3,17,96945,11030,0.176470588235294
"ENSMUSG00000105867.3",1849,1,1,0,1850,1
"ENSMUSG00000029491.8",44006,1,22,40554,2799,0.0454545454545455
"ENSMUSG00000050856.17",1204,1,4,1767,643,0.25
"ENSMUSG00000029490.5",8046,1,10,5330,2717,0.1
"ENSMUSG00000033623.14",45744,2,12,63861,9877,0.166666666666667
"ENSMUSG00000033615.10",31470,1,4,29282,2189,0.25
"ENSMUSG00000062234.15",60344,1,28,55873,4453,0.0357142857142857
"ENSMUSG00000013495.16",19012,4,18,57310,9827,0.222222222222222
"ENSMUSG00000004815.13",22979,1,23,9181,4938,0.0434782608695652
"ENSMUSG00000033540.19",24226,3,17,44985,9931,0.176470588235294
"ENSMUSG00000046959.17",5691,3,6,4258,9858,0.5
"ENSMUSG00000008090.15",14542,2,9,20405,4647,0.222222222222222
"ENSMUSG00000055385.13",45692,3,16,82989,2065,0.1875
"ENSMUSG00000004821.2",18128,1,5,17366,763,0.2
"ENSMUSG00000090961.3",17007,1,8,34544,33488,0.125
"ENSMUSG00000091624.3",17328,1,7,14097,20535,0.142857142857143
"ENSMUSG00000067010.5",16464,1,7,17234,15696,0.142857142857143
"ENSMUSG00000091450.3",16209,1,6,9994,6216,0.166666666666667
"ENSMUSG00000090688.3",14126,1,6,9520,4607,0.166666666666667
"ENSMUSG00000091635.3",39259,1,6,33544,5716,0.166666666666667
"ENSMUSG00000091059.3",13174,1,6,6574,6601,0.166666666666667
"ENSMUSG00000091375.3",11974,1,9,34831,13069,0.111111111111111
"ENSMUSG00000092080.3",40085,1,7,62955,17217,0.142857142857143
"ENSMUSG00000091879.3",38771,2,10,187352,45277,0.2
"ENSMUSG00000033467.13",4284,2,11,5781,2728,0.181818181818182
"ENSMUSG00000072763.3",16496,1,4,13156,3341,0.25
"ENSMUSG00000072762.10",15896,2,6,26064,2600,0.333333333333333
"ENSMUSG00000090015.9",20536,2,5,18307,2609,0.4
"ENSMUSG00000066613.15",13890,4,10,25627,6622,0.4
"ENSMUSG00000090963.3",26374,2,5,24599,2031,0.4
"ENSMUSG00000109771.2",18284,1,4,14762,3523,0.25
"ENSMUSG00000064247.15",5984,1,8,2501,1346,0.125
"ENSMUSG00000033434.16",4222,1,10,2606,1617,0.1
"ENSMUSG00000023284.16",19702,2,7,31511,5243,0.285714285714286
"ENSMUSG00000014668.16",36130,4,25,99227,9534,0.16
"ENSMUSG00000029502.15",49769,2,27,83156,12937,0.0740740740740741
"ENSMUSG00000029501.15",25647,3,19,61404,14317,0.157894736842105
"ENSMUSG00000029500.17",10783,2,9,17375,4142,0.222222222222222
"ENSMUSG00000029499.12",11904,1,5,10864,1041,0.2
"ENSMUSG00000007080.15",51168,3,53,53388,9433,0.0566037735849057
"ENSMUSG00000029503.17",3400,4,20,7273,8760,0.2
"ENSMUSG00000072754.10",11364,2,8,11835,1456,0.25
"ENSMUSG00000043323.18",86848,5,27,207986,16617,0.185185185185185
"ENSMUSG00000033316.15",77025,2,13,90456,4424,0.153846153846154
"ENSMUSG00000033294.12",4999,1,15,2925,2075,0.0666666666666667
"ENSMUSG00000029504.6",7045,1,15,2200,4846,0.0666666666666667
"ENSMUSG00000029505.18",106344,5,62,345055,38785,0.0806451612903226
"ENSMUSG00000029507.17",6992,4,11,25958,8144,0.363636363636364
"ENSMUSG00000029512.12",25609,2,31,40776,8794,0.0645161290322581
"ENSMUSG00000043510.13",10707,1,6,9904,804,0.166666666666667
"ENSMUSG00000029521.8",34166,1,15,31870,2276,0.0666666666666667
"ENSMUSG00000033209.18",409977,2,25,798487,21468,0.08
"ENSMUSG00000050017.12",57596,2,13,109757,5393,0.153846153846154
"ENSMUSG00000070576.5",39671,1,2,32732,6860,0.5
"ENSMUSG00000096949.2",650,1,2,558,93,0.5
"ENSMUSG00000066975.13",6025,3,10,13657,2308,0.3
"ENSMUSG00000029343.18",13770,2,8,25725,1675,0.25
"ENSMUSG00000029344.16",38670,2,9,110580,5389,0.222222222222222
"ENSMUSG00000029345.14",11715,1,14,8156,3560,0.0714285714285714
"ENSMUSG00000029346.13",5648,1,7,4539,1110,0.142857142857143
"ENSMUSG00000042328.14",35331,2,16,64471,6181,0.125
"ENSMUSG00000051503.3",2232,1,1,0,2233,1
"ENSMUSG00000029348.12",10512,1,3,5182,2678,0.333333333333333
"ENSMUSG00000058153.16",158034,5,26,760266,23632,0.192307692307692
"ENSMUSG00000072722.3",2312,1,1,0,2313,1
"ENSMUSG00000072720.10",207486,1,44,199207,8280,0.0227272727272727
"ENSMUSG00000042249.12",105309,3,25,247999,10041,0.12
"ENSMUSG00000042240.15",11859,2,9,20732,1630,0.222222222222222
"ENSMUSG00000029352.15",5745,5,13,22763,4089,0.384615384615385
"ENSMUSG00000051339.11",134913,3,15,241629,21978,0.2
"ENSMUSG00000066964.3",12354,1,5,10528,1827,0.2
"ENSMUSG00000042216.14",67566,4,31,143766,12876,0.129032258064516
"ENSMUSG00000053873.2",527,1,1,0,528,1
"ENSMUSG00000063430.10",89587,1,9,85172,4302,0.111111111111111
"ENSMUSG00000042190.13",38072,1,3,35191,2882,0.333333333333333
"ENSMUSG00000042184.12",32350,2,5,52161,1243,0.4
"ENSMUSG00000053334.7",4797,1,3,1665,3133,0.333333333333333
"ENSMUSG00000018974.8",30064,1,19,25618,4447,0.0526315789473684
"ENSMUSG00000025825.13",5540,3,9,12540,3468,0.333333333333333
"ENSMUSG00000054675.6",6787,1,2,4546,2242,0.5
"ENSMUSG00000048163.14",14108,1,2,10100,1855,0.5
"ENSMUSG00000004530.13",66322,1,11,62832,3491,0.0909090909090909
"ENSMUSG00000042121.17",56800,3,19,141184,17184,0.157894736842105
"ENSMUSG00000042096.16",21979,3,14,58973,5215,0.214285714285714
"ENSMUSG00000042078.15",64660,1,16,61282,3379,0.0625
"ENSMUSG00000029592.12",59259,1,13,19802,4604,0.0769230769230769
"ENSMUSG00000044339.13",4292,2,6,6563,1972,0.333333333333333
"ENSMUSG00000029591.15",8937,3,11,18806,5854,0.272727272727273
"ENSMUSG00000042010.17",104226,2,55,172195,17270,0.0363636363636364
"ENSMUSG00000042002.12",19643,1,10,16628,3016,0.1
"ENSMUSG00000066952.12",76191,4,40,176330,14824,0.1
"ENSMUSG00000001098.16",16941,2,10,27675,4129,0.2
"ENSMUSG00000029577.14",40562,1,28,35369,5194,0.0357142857142857
"ENSMUSG00000029575.18",13026,3,13,28273,4941,0.230769230769231
"ENSMUSG00000041939.15",16322,4,18,44846,5362,0.222222222222222
"ENSMUSG00000041930.8",45204,1,3,42275,2930,0.333333333333333
"ENSMUSG00000014158.13",36269,3,21,125616,13660,0.142857142857143
"ENSMUSG00000011884.14",21586,3,12,59622,3505,0.25
"ENSMUSG00000002486.16",14567,1,13,11686,2882,0.0769230769230769
"ENSMUSG00000041890.18",48110,6,31,246672,25122,0.193548387096774
"ENSMUSG00000041870.18",31523,1,15,27429,3717,0.0666666666666667
"ENSMUSG00000072694.9",15272,3,6,19016,2197,0.5
"ENSMUSG00000029564.13",30216,2,14,41690,2823,0.142857142857143
"ENSMUSG00000029561.18",15298,1,6,12176,3123,0.166666666666667
"ENSMUSG00000041827.16",14675,2,9,25019,4306,0.222222222222222
"ENSMUSG00000029559.16",7625,1,6,5019,2607,0.166666666666667
"ENSMUSG00000029556.13",22114,1,10,18897,3191,0.1
"ENSMUSG00000029550.12",87653,1,11,84450,3204,0.0909090909090909
"ENSMUSG00000072693.3",606,1,1,0,607,1
"ENSMUSG00000029545.14",9047,1,10,7178,1870,0.1
"ENSMUSG00000046562.6",12425,1,5,8767,3659,0.2
"ENSMUSG00000048578.12",15198,1,5,9244,5955,0.2
"ENSMUSG00000029544.17",25692,3,10,56752,3737,0.3
"ENSMUSG00000060152.15",9515,1,6,4131,1025,0.166666666666667
"ENSMUSG00000041740.17",31486,3,22,84042,9694,0.136363636363636
"ENSMUSG00000041733.11",17306,1,7,15270,2037,0.142857142857143
"ENSMUSG00000009013.6",3889,2,5,3539,2759,0.4
"ENSMUSG00000029538.15",5903,1,4,4742,1162,0.25
"ENSMUSG00000029536.9",7939,1,3,6143,1797,0.333333333333333
"ENSMUSG00000029535.5",2344,1,2,1257,1088,0.5
"ENSMUSG00000041697.10",3339,1,3,2769,571,0.333333333333333
"ENSMUSG00000054256.12",26099,1,15,22967,3133,0.0666666666666667
"ENSMUSG00000029522.13",8460,3,8,21143,1337,0.375
"ENSMUSG00000029524.17",6715,2,6,9565,3439,0.333333333333333
"ENSMUSG00000029528.20",49311,4,21,143492,11688,0.19047619047619
"ENSMUSG00000067274.11",4260,1,7,2903,1358,0.142857142857143
"ENSMUSG00000041638.19",57400,1,58,48846,8555,0.0172413793103448
"ENSMUSG00000029518.16",15828,1,6,13009,2820,0.166666666666667
"ENSMUSG00000041609.17",83446,3,13,86591,6468,0.230769230769231
"ENSMUSG00000029516.20",163669,3,51,615322,28608,0.0588235294117647
"ENSMUSG00000029513.15",10922,2,10,17681,4115,0.2
"ENSMUSG00000079278.3",44491,2,5,84026,3179,0.4
"ENSMUSG00000043913.15",164344,2,16,278394,5690,0.125
"ENSMUSG00000041548.5",14373,1,3,12558,1816,0.333333333333333
"ENSMUSG00000063919.12",152542,2,15,146685,10270,0.133333333333333
"ENSMUSG00000066900.12",24433,2,15,43877,4119,0.133333333333333
"ENSMUSG00000061288.14",155090,4,27,456315,15295,0.148148148148148
"ENSMUSG00000032959.13",4971,2,7,7398,2019,0.285714285714286
"ENSMUSG00000066894.15",35922,2,12,63455,6288,0.166666666666667
"ENSMUSG00000029364.16",21297,2,11,31637,3947,0.181818181818182
"ENSMUSG00000029363.15",10944,2,13,10142,3568,0.153846153846154
"ENSMUSG00000061578.9",361003,1,21,347879,13125,0.0476190476190476
"ENSMUSG00000029361.19",177808,3,34,271380,19102,0.0882352941176471
"ENSMUSG00000032898.10",33471,2,15,59047,7842,0.133333333333333
"ENSMUSG00000029359.14",34135,1,8,33105,1031,0.125
"ENSMUSG00000032867.9",90499,1,11,85500,5000,0.0909090909090909
"ENSMUSG00000046607.7",24830,1,2,14349,5382,0.5
"ENSMUSG00000032850.17",54380,2,16,99689,8812,0.125
"ENSMUSG00000032840.8",20866,1,5,15218,5649,0.2
"ENSMUSG00000018076.13",204759,2,34,390821,17077,0.0588235294117647
"ENSMUSG00000018604.19",14055,3,12,26848,14615,0.25
"ENSMUSG00000018263.12",52551,1,9,46615,3942,0.111111111111111
"ENSMUSG00000029594.13",82516,1,24,78507,4010,0.0416666666666667
"ENSMUSG00000029595.10",9524,1,5,6836,2689,0.2
"ENSMUSG00000029596.14",14624,2,11,26486,2701,0.181818181818182
"ENSMUSG00000029597.15",7406,2,10,12314,2495,0.2
"ENSMUSG00000029598.13",20343,1,12,16136,4208,0.0833333333333333
"ENSMUSG00000032754.15",22856,4,23,78368,9958,0.173913043478261
"ENSMUSG00000032741.10",54520,1,28,49809,4712,0.0357142857142857
"ENSMUSG00000029601.14",18102,2,8,32945,3250,0.25
"ENSMUSG00000029600.11",18284,2,6,21125,3974,0.333333333333333
"ENSMUSG00000029599.14",15853,1,20,11532,4322,0.05
"ENSMUSG00000094282.2",5900,1,7,4980,921,0.142857142857143
"ENSMUSG00000029602.12",30785,2,23,54723,6463,0.0869565217391304
"ENSMUSG00000029603.16",31725,1,10,27691,4035,0.1
"ENSMUSG00000032690.17",19520,2,13,31211,7830,0.153846153846154
"ENSMUSG00000032661.10",24563,1,16,19844,4720,0.0625
"ENSMUSG00000066867.9",9304,2,8,15231,3137,0.25
"ENSMUSG00000001166.18",12320,1,7,10030,2291,0.142857142857143
"ENSMUSG00000053765.5",10617,1,6,9138,1480,0.166666666666667
"ENSMUSG00000001168.17",12085,2,8,21156,2634,0.25
"ENSMUSG00000066861.15",11471,1,7,9464,1977,0.142857142857143
"ENSMUSG00000052776.11",11265,1,7,9381,1885,0.142857142857143
"ENSMUSG00000032623.10",7116,1,6,5096,2021,0.166666666666667
"ENSMUSG00000029608.11",69593,3,25,194457,10867,0.12
"ENSMUSG00000043733.15",60864,2,19,110520,11134,0.105263157894737
"ENSMUSG00000029614.14",4760,1,7,3491,1270,0.142857142857143
"ENSMUSG00000042744.17",148358,1,76,132877,15482,0.0131578947368421
"ENSMUSG00000042726.15",13907,2,15,22822,4928,0.133333333333333
"ENSMUSG00000042719.18",46442,1,24,39027,5447,0.0416666666666667
"ENSMUSG00000029616.10",23916,2,5,13097,6327,0.4
"ENSMUSG00000029452.19",72290,5,18,237024,7356,0.277777777777778
"ENSMUSG00000062438.5",3337,1,1,0,3338,1
"ENSMUSG00000072647.7",3495,1,1,0,3496,1
"ENSMUSG00000105340.6",26869,1,15,22087,4783,0.0666666666666667
"ENSMUSG00000029454.16",20867,3,8,75442,5691,0.375
"ENSMUSG00000029455.15",27797,2,15,45397,5666,0.133333333333333
"ENSMUSG00000042647.14",22163,2,12,30381,6150,0.166666666666667
"ENSMUSG00000029456.13",39488,2,24,71489,7452,0.0833333333333333
"ENSMUSG00000029458.15",26693,2,14,45466,7605,0.142857142857143
"ENSMUSG00000042605.17",105156,1,25,98870,4472,0.04
"ENSMUSG00000042594.17",22158,4,16,67575,11895,0.25
"ENSMUSG00000044134.10",5648,2,6,6551,4703,0.333333333333333
"ENSMUSG00000042589.19",193736,3,27,427116,18594,0.111111111111111
"ENSMUSG00000013936.13",12521,3,12,20451,2280,0.25
"ENSMUSG00000043036.15",32783,3,16,71699,6237,0.1875
"ENSMUSG00000004455.17",16995,2,10,30088,3826,0.2
"ENSMUSG00000064267.14",35493,2,9,59138,5595,0.222222222222222
"ENSMUSG00000038593.19",26612,1,14,20896,5717,0.0714285714285714
"ENSMUSG00000038582.16",39916,2,8,59609,6877,0.25
"ENSMUSG00000038569.14",31010,2,16,55734,4002,0.125
"ENSMUSG00000029462.19",10615,4,11,31291,5163,0.363636363636364
"ENSMUSG00000029463.6",7784,1,7,6397,1388,0.142857142857143
"ENSMUSG00000029464.11",11026,1,8,8860,1592,0.125
"ENSMUSG00000029465.15",22306,4,13,32987,3181,0.307692307692308
"ENSMUSG00000029466.12",23219,3,15,57343,9300,0.2
"ENSMUSG00000029467.16",48712,2,23,85798,8470,0.0869565217391304
"ENSMUSG00000029469.15",64314,1,19,61365,2950,0.0526315789473684
"ENSMUSG00000029468.18",47521,5,20,158787,11677,0.25
"ENSMUSG00000029470.16",22194,3,16,78266,6730,0.1875
"ENSMUSG00000029471.14",48239,3,21,108713,8696,0.142857142857143
"ENSMUSG00000029472.14",33880,5,28,186896,14795,0.178571428571429
"ENSMUSG00000029474.8",21243,1,6,16804,4440,0.166666666666667
"ENSMUSG00000029475.18",119158,5,32,479843,22880,0.15625
"ENSMUSG00000049686.15",15382,2,4,27109,3357,0.5
"ENSMUSG00000029477.15",11247,2,7,17719,2032,0.285714285714286
"ENSMUSG00000054434.15",49334,2,14,78739,3420,0.142857142857143
"ENSMUSG00000029449.12",29648,2,8,37419,6449,0.25
"ENSMUSG00000038384.17",26436,3,20,52375,23734,0.15
"ENSMUSG00000029440.16",80718,1,6,19345,2597,0.166666666666667
"ENSMUSG00000029445.14",10920,1,14,9517,1404,0.0714285714285714
"ENSMUSG00000029442.19",75382,4,29,142977,13539,0.137931034482759
"ENSMUSG00000029438.10",31158,2,8,36964,9360,0.25
"ENSMUSG00000038342.16",63134,2,19,105276,9956,0.105263157894737
"ENSMUSG00000029437.13",9332,2,5,2593,1790,0.4
"ENSMUSG00000063409.13",18900,3,18,50548,6093,0.166666666666667
"ENSMUSG00000029433.17",14411,5,14,40722,6312,0.357142857142857
"ENSMUSG00000029431.6",1422,1,1,0,1423,1
"ENSMUSG00000114278.3",13406,2,6,12096,2243,0.333333333333333
"ENSMUSG00000029434.13",44379,1,13,40145,4235,0.0769230769230769
"ENSMUSG00000049550.18",106823,5,36,475488,26601,0.138888888888889
"ENSMUSG00000029427.12",22806,2,17,36914,8636,0.117647058823529
"ENSMUSG00000029422.16",20988,6,22,105385,13782,0.272727272727273
"ENSMUSG00000029414.12",71877,1,64,64907,6961,0.015625
"ENSMUSG00000045502.7",1929,1,1,0,1930,1
"ENSMUSG00000049241.7",3284,1,1,0,3285,1
"ENSMUSG00000023106.16",21660,1,8,19322,2339,0.125
"ENSMUSG00000105875.2",10970,1,4,10321,650,0.25
"ENSMUSG00000061882.13",39216,2,13,70580,7844,0.153846153846154
"ENSMUSG00000000915.16",31930,1,32,25196,6735,0.03125
"ENSMUSG00000066278.7",27629,1,4,25108,2522,0.25
"ENSMUSG00000029408.14",34268,1,12,30608,3661,0.0833333333333333
"ENSMUSG00000023707.14",3186,3,12,4923,3602,0.25
"ENSMUSG00000029404.16",2107,2,7,1899,2174,0.285714285714286
"ENSMUSG00000029406.16",131070,5,34,456020,27920,0.147058823529412
"ENSMUSG00000038126.18",77013,2,25,138444,12755,0.08
"ENSMUSG00000047635.7",13755,2,5,22467,3314,0.4
"ENSMUSG00000029394.12",17665,5,12,38896,4447,0.416666666666667
"ENSMUSG00000038095.16",57299,2,34,93884,20232,0.0588235294117647
"ENSMUSG00000049327.18",22378,3,12,46241,5196,0.25
"ENSMUSG00000029401.9",15101,1,4,13711,1391,0.25
"ENSMUSG00000029402.9",7990,2,4,13345,2296,0.5
"ENSMUSG00000029392.13",38311,1,7,36063,2249,0.142857142857143
"ENSMUSG00000029390.14",9811,1,4,7738,2074,0.25
"ENSMUSG00000029389.18",16796,2,16,28008,5536,0.125
"ENSMUSG00000029388.15",8918,1,9,6906,2013,0.111111111111111
"ENSMUSG00000029387.11",18540,1,13,15869,2672,0.0769230769230769
"ENSMUSG00000118662.2",28991,1,18,26257,2735,0.0555555555555556
"ENSMUSG00000038023.13",34878,1,20,29058,5345,0.05
"ENSMUSG00000038011.16",109223,2,80,190543,27900,0.025
"ENSMUSG00000037979.14",28006,1,4,25534,2473,0.25
"ENSMUSG00000079215.9",40002,1,4,21848,4092,0.25
"ENSMUSG00000037962.8",9326,2,6,15069,3330,0.333333333333333
"ENSMUSG00000029478.17",162066,6,60,866343,50138,0.1
"ENSMUSG00000037936.16",64007,2,15,123103,4888,0.133333333333333
"ENSMUSG00000008348.10",4237,2,4,3077,5199,0.5
"ENSMUSG00000029480.14",20263,1,27,15504,4760,0.037037037037037
"ENSMUSG00000037905.14",18802,1,3,12330,6473,0.333333333333333
"ENSMUSG00000029482.5",41596,1,18,38358,3239,0.0555555555555556
"ENSMUSG00000070498.4",260809,1,9,252202,7995,0.111111111111111
"ENSMUSG00000034324.17",323985,1,9,318852,5134,0.111111111111111
"ENSMUSG00000029416.18",37233,1,8,19021,2732,0.125
"ENSMUSG00000049971.18",77112,1,12,73700,3413,0.0833333333333333
"ENSMUSG00000034310.9",651447,1,9,645309,6139,0.111111111111111
"ENSMUSG00000081683.6",3249,1,1,0,3250,1
"ENSMUSG00000029423.11",52950,2,24,29372,7029,0.0833333333333333
"ENSMUSG00000029420.15",195695,6,33,758205,29592,0.181818181818182
"ENSMUSG00000029428.14",24017,2,13,42283,5708,0.153846153846154
"ENSMUSG00000029430.14",4254,2,8,3507,4800,0.25
"ENSMUSG00000044017.17",107849,2,28,205470,9304,0.0714285714285714
"ENSMUSG00000029439.15",70163,1,18,66851,3313,0.0555555555555556
"ENSMUSG00000029436.10",26930,1,10,20509,6422,0.1
"ENSMUSG00000051034.8",15506,1,3,11578,3929,0.333333333333333
"ENSMUSG00000034219.16",25121,2,14,42909,3023,0.142857142857143
"ENSMUSG00000034211.15",7059,7,20,13224,11853,0.35
"ENSMUSG00000029432.13",33264,2,13,62705,3712,0.153846153846154
"ENSMUSG00000029446.15",21891,2,9,32990,2518,0.222222222222222
"ENSMUSG00000029447.14",11150,1,14,8563,2588,0.0714285714285714
"ENSMUSG00000025538.16",17064,1,9,14801,2264,0.111111111111111
"ENSMUSG00000025537.13",35128,1,10,13289,2374,0.1
"ENSMUSG00000070493.4",6314,1,4,5400,915,0.25
"ENSMUSG00000034173.14",7900,1,4,5409,2492,0.25
"ENSMUSG00000095789.7",5249,1,1,0,1827,1
"ENSMUSG00000066735.9",44722,3,7,119243,8571,0.428571428571429
"ENSMUSG00000025534.18",14038,3,16,15872,5657,0.1875
"ENSMUSG00000025533.16",17989,3,23,38068,6325,0.130434782608696
"ENSMUSG00000025532.14",31499,3,10,90272,3023,0.3
"ENSMUSG00000034118.16",62403,2,7,114847,3917,0.285714285714286
"ENSMUSG00000034110.9",10945,1,4,6655,4291,0.25
"ENSMUSG00000025340.15",42544,2,11,64204,5518,0.181818181818182
"ENSMUSG00000053094.16",26684,2,9,38177,7177,0.222222222222222
"ENSMUSG00000025337.11",9799,1,5,8252,1548,0.2
"ENSMUSG00000056310.15",85944,3,19,125403,9609,0.157894736842105
"ENSMUSG00000060371.13",477957,3,11,1248723,13234,0.272727272727273
"ENSMUSG00000052014.7",5853,1,3,5148,633,0.333333333333333
"ENSMUSG00000034040.18",436412,2,13,769902,10912,0.153846153846154
"ENSMUSG00000029673.20",1106012,5,28,3564478,27056,0.178571428571429
"ENSMUSG00000015944.10",44632,1,9,37266,7367,0.111111111111111
"ENSMUSG00000061979.9",28720,1,11,26400,2321,0.0909090909090909
"ENSMUSG00000015942.10",40351,1,16,30641,3482,0.0625
"ENSMUSG00000015950.14",9572,1,13,19732,8366,0.0769230769230769
"ENSMUSG00000060261.17",76926,6,46,707199,40771,0.130434782608696
"ENSMUSG00000023079.15",99060,11,45,1142841,40504,0.244444444444444
"ENSMUSG00000063146.12",63051,2,18,116213,9887,0.111111111111111
"ENSMUSG00000085957.5",2025,1,1,0,2026,1
"ENSMUSG00000023104.10",20439,1,11,14121,4995,0.0909090909090909
"ENSMUSG00000040751.13",15003,3,17,33831,4835,0.176470588235294
"ENSMUSG00000040731.14",19769,2,9,34148,5093,0.222222222222222
"ENSMUSG00000029674.14",32559,2,18,48329,6440,0.111111111111111
"ENSMUSG00000029675.13",44730,1,37,40878,3853,0.027027027027027
"ENSMUSG00000040576.9",5140,2,4,8502,1779,0.5
"ENSMUSG00000008843.5",1277,1,2,211,1067,0.5
"ENSMUSG00000040557.15",10269,4,12,37656,9466,0.333333333333333
"ENSMUSG00000047501.4",1815,1,1,0,1816,1
"ENSMUSG00000070473.5",1258,1,1,0,1259,1
"ENSMUSG00000040532.15",3023,3,10,4634,3938,0.3
"ENSMUSG00000007207.11",27618,1,10,25457,2162,0.1
"ENSMUSG00000005378.18",12002,3,16,30539,4292,0.1875
"ENSMUSG00000061118.9",1660,1,1,0,1661,1
"ENSMUSG00000043614.14",5366,2,5,7901,2830,0.4
"ENSMUSG00000005373.14",48492,1,17,27843,3622,0.0588235294117647
"ENSMUSG00000005374.14",16103,1,7,8616,7488,0.142857142857143
"ENSMUSG00000029681.13",13572,3,10,28297,3756,0.3
"ENSMUSG00000002748.8",58865,1,19,52374,6492,0.0526315789473684
"ENSMUSG00000049551.3",2292,1,1,0,2293,1
"ENSMUSG00000040013.12",58340,4,13,136574,5266,0.307692307692308
"ENSMUSG00000053388.11",14710,2,9,25811,3259,0.222222222222222
"ENSMUSG00000000916.16",6852,1,10,4603,2243,0.1
"ENSMUSG00000053293.10",18405,1,13,12826,5580,0.0769230769230769
"ENSMUSG00000039959.14",138589,2,34,158938,9460,0.0588235294117647
"ENSMUSG00000070464.2",3121,1,3,2840,282,0.333333333333333
"ENSMUSG00000004814.11",3112,2,5,3727,1856,0.4
"ENSMUSG00000039917.11",13830,1,4,9552,4207,0.25
"ENSMUSG00000005514.15",65293,2,18,87218,5242,0.111111111111111
"ENSMUSG00000039886.9",8963,1,12,7405,1559,0.0833333333333333
"ENSMUSG00000019178.18",31165,7,20,206908,8677,0.35
"ENSMUSG00000019179.11",11918,1,9,10456,1456,0.111111111111111
"ENSMUSG00000039860.20",67882,1,15,52735,3932,0.0666666666666667
