ENSMUSG00000089699.2	ENSMUST00000161581.2
ENSMUSG00000104980.2	ENSMUST00000199120.2
ENSMUSG00000072591.11	ENSMUST00000091324.11
ENSMUSG00000072591.11	ENSMUST00000134673.8
ENSMUSG00000105271.2	ENSMUST00000197674.2
ENSMUSG00000106522.2	ENSMUST00000199333.2
ENSMUSG00000104681.2	ENSMUST00000198925.2
ENSMUSG00000104681.2	ENSMUST00000199076.2
ENSMUSG00000086916.3	ENSMUST00000155796.2
ENSMUSG00000086916.3	ENSMUST00000199631.2
ENSMUSG00000107143.2	ENSMUST00000202719.2
ENSMUSG00000106710.2	ENSMUST00000202871.2
ENSMUSG00000105387.2	ENSMUST00000198696.2
ENSMUSG00000104987.2	ENSMUST00000198632.2
ENSMUSG00000105773.2	ENSMUST00000198640.2
ENSMUSG00000106395.2	ENSMUST00000195931.2
ENSMUSG00000100420.2	ENSMUST00000187344.2
ENSMUSG00000105809.2	ENSMUST00000196866.2
ENSMUSG00000105227.2	ENSMUST00000196125.2
ENSMUSG00000087344.2	ENSMUST00000140421.2
ENSMUSG00000107076.2	ENSMUST00000201201.2
ENSMUSG00000106969.2	ENSMUST00000201788.2
ENSMUSG00000107090.2	ENSMUST00000202523.2
ENSMUSG00000107090.2	ENSMUST00000200729.2
ENSMUSG00000072573.3	ENSMUST00000100641.3
ENSMUSG00000107318.2	ENSMUST00000200700.2
ENSMUSG00000107322.2	ENSMUST00000200866.2
ENSMUSG00000054909.12	ENSMUST00000148729.8
ENSMUSG00000107296.2	ENSMUST00000201067.2
ENSMUSG00000105239.2	ENSMUST00000198157.2
ENSMUSG00000085026.2	ENSMUST00000131896.2
ENSMUSG00000086656.2	ENSMUST00000129559.2
ENSMUSG00000105349.2	ENSMUST00000199799.2
ENSMUSG00000086220.2	ENSMUST00000148082.2
ENSMUSG00000092402.2	ENSMUST00000174452.2
ENSMUSG00000097908.8	ENSMUST00000181190.3
ENSMUSG00000106466.2	ENSMUST00000199648.2
ENSMUSG00000105736.2	ENSMUST00000196840.2
ENSMUSG00000105851.2	ENSMUST00000197965.2
ENSMUSG00000106237.2	ENSMUST00000197762.2
ENSMUSG00000090873.2	ENSMUST00000163194.2
ENSMUSG00000106617.2	ENSMUST00000196660.2
ENSMUSG00000079163.4	ENSMUST00000126693.2
ENSMUSG00000106478.2	ENSMUST00000196787.2
ENSMUSG00000106155.2	ENSMUST00000200060.2
ENSMUSG00000106338.2	ENSMUST00000200129.2
ENSMUSG00000085227.2	ENSMUST00000124298.2
ENSMUSG00000085227.2	ENSMUST00000125662.2
ENSMUSG00000075591.3	ENSMUST00000100526.3
ENSMUSG00000075585.4	ENSMUST00000187923.2
ENSMUSG00000086873.2	ENSMUST00000151512.2
ENSMUSG00000106127.2	ENSMUST00000196947.2
ENSMUSG00000106056.2	ENSMUST00000198000.2
ENSMUSG00000105335.2	ENSMUST00000196396.2
ENSMUSG00000085673.2	ENSMUST00000142625.2
ENSMUSG00000087606.2	ENSMUST00000128520.2
ENSMUSG00000087248.8	ENSMUST00000127990.8
ENSMUSG00000105845.2	ENSMUST00000198212.2
ENSMUSG00000105699.2	ENSMUST00000200523.2
ENSMUSG00000084934.2	ENSMUST00000153879.2
ENSMUSG00000085540.2	ENSMUST00000150385.2
ENSMUSG00000097559.2	ENSMUST00000181842.2
ENSMUSG00000106543.2	ENSMUST00000199336.2
ENSMUSG00000104529.5	ENSMUST00000198334.2
ENSMUSG00000089879.2	ENSMUST00000159838.2
ENSMUSG00000105345.2	ENSMUST00000199606.2
ENSMUSG00000089889.3	ENSMUST00000160231.2
ENSMUSG00000089889.3	ENSMUST00000198455.2
ENSMUSG00000089889.3	ENSMUST00000162890.2
ENSMUSG00000104875.2	ENSMUST00000196422.2
ENSMUSG00000093720.2	ENSMUST00000176473.2
ENSMUSG00000045345.8	ENSMUST00000197918.3
ENSMUSG00000097287.4	ENSMUST00000180951.3
ENSMUSG00000097287.4	ENSMUST00000180460.2
ENSMUSG00000097287.4	ENSMUST00000199836.2
ENSMUSG00000097287.4	ENSMUST00000196629.2
ENSMUSG00000091351.2	ENSMUST00000167009.2
ENSMUSG00000087484.2	ENSMUST00000124015.2
ENSMUSG00000086894.3	ENSMUST00000156467.2
ENSMUSG00000104600.5	ENSMUST00000197311.2
ENSMUSG00000106393.2	ENSMUST00000196439.2
ENSMUSG00000106547.2	ENSMUST00000199119.2
ENSMUSG00000105636.2	ENSMUST00000199177.2
ENSMUSG00000105907.2	ENSMUST00000200363.2
ENSMUSG00000106020.2	ENSMUST00000197707.2
ENSMUSG00000104845.2	ENSMUST00000197536.2
ENSMUSG00000092570.8	ENSMUST00000174285.8
ENSMUSG00000092570.8	ENSMUST00000201192.2
ENSMUSG00000092570.8	ENSMUST00000172461.2
ENSMUSG00000098053.2	ENSMUST00000183226.2
ENSMUSG00000097228.2	ENSMUST00000181648.2
ENSMUSG00000106820.2	ENSMUST00000201128.2
ENSMUSG00000106845.2	ENSMUST00000202338.2
ENSMUSG00000085565.2	ENSMUST00000138406.2
ENSMUSG00000106733.2	ENSMUST00000200820.2
ENSMUSG00000086494.2	ENSMUST00000150265.2
ENSMUSG00000085740.2	ENSMUST00000155504.2
ENSMUSG00000087647.3	ENSMUST00000136919.3
ENSMUSG00000085639.2	ENSMUST00000127763.2
ENSMUSG00000085237.3	ENSMUST00000202229.2
ENSMUSG00000079069.2	ENSMUST00000110507.2
ENSMUSG00000108207.3	ENSMUST00000203249.3
ENSMUSG00000108207.3	ENSMUST00000204570.2
ENSMUSG00000108207.3	ENSMUST00000203662.2
ENSMUSG00000108207.3	ENSMUST00000204809.2
ENSMUSG00000108207.3	ENSMUST00000204941.2
ENSMUSG00000087272.2	ENSMUST00000135240.2
ENSMUSG00000106951.2	ENSMUST00000145042.2
ENSMUSG00000085971.5	ENSMUST00000133243.5
ENSMUSG00000085971.5	ENSMUST00000201913.2
ENSMUSG00000086610.2	ENSMUST00000124198.2
ENSMUSG00000097191.3	ENSMUST00000180733.2
ENSMUSG00000107133.2	ENSMUST00000200879.2
ENSMUSG00000107388.2	ENSMUST00000201604.2
ENSMUSG00000107313.2	ENSMUST00000202511.2
ENSMUSG00000100783.2	ENSMUST00000189493.2
ENSMUSG00000100465.2	ENSMUST00000191240.2
ENSMUSG00000107317.2	ENSMUST00000200934.2
ENSMUSG00000107271.4	ENSMUST00000202022.4
ENSMUSG00000107271.4	ENSMUST00000200937.4
ENSMUSG00000107314.2	ENSMUST00000201641.2
ENSMUSG00000106750.2	ENSMUST00000201093.2
ENSMUSG00000106777.2	ENSMUST00000200931.2
ENSMUSG00000107164.2	ENSMUST00000201035.2
ENSMUSG00000107132.2	ENSMUST00000202188.2
ENSMUSG00000106674.2	ENSMUST00000202583.2
ENSMUSG00000106740.2	ENSMUST00000202876.2
ENSMUSG00000107214.4	ENSMUST00000202177.4
ENSMUSG00000107214.4	ENSMUST00000202156.2
ENSMUSG00000107279.2	ENSMUST00000202611.2
ENSMUSG00000107093.2	ENSMUST00000201873.2
ENSMUSG00000107112.2	ENSMUST00000201085.2
ENSMUSG00000107360.2	ENSMUST00000200982.2
ENSMUSG00000107384.2	ENSMUST00000202037.2
ENSMUSG00000106719.2	ENSMUST00000201397.2
ENSMUSG00000106738.2	ENSMUST00000202386.2
ENSMUSG00000106764.2	ENSMUST00000201843.2
ENSMUSG00000107178.2	ENSMUST00000201648.2
ENSMUSG00000106980.2	ENSMUST00000201213.2
ENSMUSG00000106927.2	ENSMUST00000202482.2
ENSMUSG00000107096.4	ENSMUST00000201992.2
ENSMUSG00000107096.4	ENSMUST00000201650.4
ENSMUSG00000107048.2	ENSMUST00000200678.2
ENSMUSG00000106692.2	ENSMUST00000201101.2
ENSMUSG00000107047.2	ENSMUST00000200887.2
ENSMUSG00000107387.2	ENSMUST00000202597.2
ENSMUSG00000054622.5	ENSMUST00000186838.2
ENSMUSG00000097321.6	ENSMUST00000181114.6
ENSMUSG00000097321.6	ENSMUST00000202024.4
ENSMUSG00000097321.6	ENSMUST00000202216.2
ENSMUSG00000097321.6	ENSMUST00000201142.4
ENSMUSG00000097321.6	ENSMUST00000201853.2
ENSMUSG00000107241.2	ENSMUST00000201237.2
ENSMUSG00000106779.2	ENSMUST00000201943.2
ENSMUSG00000106734.4	ENSMUST00000201831.4
ENSMUSG00000106734.4	ENSMUST00000201976.4
ENSMUSG00000106734.4	ENSMUST00000202696.4
ENSMUSG00000106734.4	ENSMUST00000201032.2
ENSMUSG00000107681.2	ENSMUST00000204264.2
ENSMUSG00000093570.4	ENSMUST00000176436.3
ENSMUSG00000085416.2	ENSMUST00000130004.2
ENSMUSG00000093482.9	ENSMUST00000181633.2
ENSMUSG00000093482.9	ENSMUST00000176283.8
ENSMUSG00000093482.9	ENSMUST00000175814.8
ENSMUSG00000093482.9	ENSMUST00000181343.2
ENSMUSG00000093658.2	ENSMUST00000177332.2
ENSMUSG00000093658.2	ENSMUST00000177082.2
ENSMUSG00000093380.2	ENSMUST00000176654.2
ENSMUSG00000093675.8	ENSMUST00000177482.8
ENSMUSG00000090063.7	ENSMUST00000159568.6
ENSMUSG00000097356.2	ENSMUST00000181534.2
ENSMUSG00000098501.8	ENSMUST00000185181.8
ENSMUSG00000098501.8	ENSMUST00000184133.2
ENSMUSG00000107394.2	ENSMUST00000203458.2
ENSMUSG00000089890.2	ENSMUST00000161366.2
ENSMUSG00000090151.2	ENSMUST00000160030.2
ENSMUSG00000087305.9	ENSMUST00000148063.8
ENSMUSG00000087305.9	ENSMUST00000124104.8
ENSMUSG00000087305.9	ENSMUST00000161307.8
ENSMUSG00000087305.9	ENSMUST00000144568.3
ENSMUSG00000107847.2	ENSMUST00000204954.2
ENSMUSG00000107948.3	ENSMUST00000203495.3
ENSMUSG00000107422.2	ENSMUST00000203511.2
ENSMUSG00000101894.2	ENSMUST00000186770.2
ENSMUSG00000097616.8	ENSMUST00000181225.2
ENSMUSG00000108295.3	ENSMUST00000203761.3
ENSMUSG00000108025.2	ENSMUST00000204284.2
ENSMUSG00000107022.2	ENSMUST00000201757.2
ENSMUSG00000084772.2	ENSMUST00000140746.2
ENSMUSG00000054556.7	ENSMUST00000139701.2
ENSMUSG00000085171.8	ENSMUST00000151170.8
ENSMUSG00000085171.8	ENSMUST00000124434.2
ENSMUSG00000085264.2	ENSMUST00000131334.2
ENSMUSG00000100101.2	ENSMUST00000188215.2
ENSMUSG00000097700.2	ENSMUST00000181312.2
ENSMUSG00000087389.2	ENSMUST00000143135.2
ENSMUSG00000084947.2	ENSMUST00000137958.2
ENSMUSG00000106874.2	ENSMUST00000201775.2
ENSMUSG00000106874.2	ENSMUST00000202542.2
ENSMUSG00000107217.2	ENSMUST00000200755.2
ENSMUSG00000106709.2	ENSMUST00000202675.2
ENSMUSG00000106871.2	ENSMUST00000200819.2
ENSMUSG00000106799.2	ENSMUST00000201324.2
ENSMUSG00000106799.2	ENSMUST00000201080.2
ENSMUSG00000043340.4	ENSMUST00000143551.2
ENSMUSG00000092090.3	ENSMUST00000164104.3
ENSMUSG00000090692.2	ENSMUST00000171782.2
ENSMUSG00000097137.2	ENSMUST00000181540.2
ENSMUSG00000103108.3	ENSMUST00000194541.3
ENSMUSG00000084861.2	ENSMUST00000128017.2
ENSMUSG00000085470.2	ENSMUST00000132023.2
ENSMUSG00000086854.2	ENSMUST00000124153.2
ENSMUSG00000086542.2	ENSMUST00000149515.2
ENSMUSG00000107825.2	ENSMUST00000204689.2
ENSMUSG00000085321.2	ENSMUST00000139006.2
ENSMUSG00000097998.2	ENSMUST00000183056.2
ENSMUSG00000044471.13	ENSMUST00000229076.2
ENSMUSG00000044471.13	ENSMUST00000230832.2
ENSMUSG00000044471.13	ENSMUST00000187876.7
ENSMUSG00000044471.13	ENSMUST00000115107.8
ENSMUSG00000044471.13	ENSMUST00000230209.2
ENSMUSG00000087312.2	ENSMUST00000146766.2
ENSMUSG00000087380.8	ENSMUST00000144612.8
ENSMUSG00000087380.8	ENSMUST00000155345.8
ENSMUSG00000087380.8	ENSMUST00000151800.8
ENSMUSG00000087380.8	ENSMUST00000152157.8
ENSMUSG00000087380.8	ENSMUST00000138606.8
ENSMUSG00000087380.8	ENSMUST00000146778.8
ENSMUSG00000087380.8	ENSMUST00000153057.8
ENSMUSG00000087380.8	ENSMUST00000151076.8
ENSMUSG00000087380.8	ENSMUST00000136571.8
ENSMUSG00000087380.8	ENSMUST00000133510.2
ENSMUSG00000087380.8	ENSMUST00000138653.8
ENSMUSG00000087380.8	ENSMUST00000124811.2
ENSMUSG00000086931.2	ENSMUST00000156115.2
ENSMUSG00000086212.8	ENSMUST00000144232.8
ENSMUSG00000086212.8	ENSMUST00000139185.2
ENSMUSG00000086855.2	ENSMUST00000134541.2
ENSMUSG00000086732.2	ENSMUST00000150540.2
ENSMUSG00000086804.9	ENSMUST00000210190.2
ENSMUSG00000086804.9	ENSMUST00000209659.2
ENSMUSG00000086804.9	ENSMUST00000209658.2
ENSMUSG00000086804.9	ENSMUST00000209562.2
ENSMUSG00000086804.9	ENSMUST00000211225.2
ENSMUSG00000086804.9	ENSMUST00000210985.2
ENSMUSG00000084973.3	ENSMUST00000211663.2
ENSMUSG00000084973.3	ENSMUST00000130777.2
ENSMUSG00000107010.2	ENSMUST00000202780.2
ENSMUSG00000087379.2	ENSMUST00000153328.2
ENSMUSG00000085616.2	ENSMUST00000140465.2
ENSMUSG00000086720.2	ENSMUST00000127668.2
ENSMUSG00000086720.2	ENSMUST00000143328.2
ENSMUSG00000086675.2	ENSMUST00000152538.2
ENSMUSG00000086763.2	ENSMUST00000150314.2
ENSMUSG00000106873.2	ENSMUST00000202626.2
ENSMUSG00000085847.2	ENSMUST00000138298.2
ENSMUSG00000087441.2	ENSMUST00000155496.2
ENSMUSG00000087356.2	ENSMUST00000126498.2
ENSMUSG00000087613.2	ENSMUST00000145644.2
ENSMUSG00000086762.2	ENSMUST00000138275.2
ENSMUSG00000085187.2	ENSMUST00000125185.2
ENSMUSG00000085382.2	ENSMUST00000137136.2
ENSMUSG00000060411.4	ENSMUST00000189275.2
ENSMUSG00000086834.2	ENSMUST00000138341.2
ENSMUSG00000107341.2	ENSMUST00000201560.2
ENSMUSG00000107110.2	ENSMUST00000201009.2
ENSMUSG00000073154.11	ENSMUST00000101535.9
ENSMUSG00000073154.11	ENSMUST00000161820.8
ENSMUSG00000073154.11	ENSMUST00000161161.8
ENSMUSG00000029837.3	ENSMUST00000031863.3
ENSMUSG00000106737.2	ENSMUST00000201966.2
ENSMUSG00000100121.2	ENSMUST00000186189.2
ENSMUSG00000073144.5	ENSMUST00000146981.2
ENSMUSG00000115026.2	ENSMUST00000227758.2
ENSMUSG00000107365.2	ENSMUST00000200801.2
ENSMUSG00000068601.3	ENSMUST00000156905.2
ENSMUSG00000068601.3	ENSMUST00000090237.3
ENSMUSG00000085058.3	ENSMUST00000128919.2
ENSMUSG00000085058.3	ENSMUST00000135363.2
ENSMUSG00000086582.2	ENSMUST00000128218.2
ENSMUSG00000097406.2	ENSMUST00000180899.2
ENSMUSG00000097563.2	ENSMUST00000181762.2
ENSMUSG00000097484.2	ENSMUST00000181132.2
ENSMUSG00000101629.2	ENSMUST00000185738.2
ENSMUSG00000103586.6	ENSMUST00000193357.6
ENSMUSG00000103586.6	ENSMUST00000192753.2
ENSMUSG00000103833.2	ENSMUST00000191867.2
ENSMUSG00000108033.2	ENSMUST00000203836.2
ENSMUSG00000101268.7	ENSMUST00000190889.7
ENSMUSG00000101268.7	ENSMUST00000187172.2
ENSMUSG00000108190.2	ENSMUST00000203086.2
ENSMUSG00000107709.2	ENSMUST00000203260.2
ENSMUSG00000107598.2	ENSMUST00000203777.2
ENSMUSG00000108101.2	ENSMUST00000203645.2
ENSMUSG00000097434.3	ENSMUST00000180741.3
ENSMUSG00000107875.2	ENSMUST00000181943.3
ENSMUSG00000097716.2	ENSMUST00000180937.2
ENSMUSG00000052730.8	ENSMUST00000203141.2
ENSMUSG00000107640.2	ENSMUST00000203998.2
ENSMUSG00000044867.6	ENSMUST00000155906.2
ENSMUSG00000108298.2	ENSMUST00000205203.2
ENSMUSG00000107481.2	ENSMUST00000204490.2
ENSMUSG00000108130.2	ENSMUST00000204743.2
ENSMUSG00000107597.2	ENSMUST00000204912.2
ENSMUSG00000108084.2	ENSMUST00000205047.2
ENSMUSG00000107656.2	ENSMUST00000203494.2
ENSMUSG00000108071.2	ENSMUST00000204812.2
ENSMUSG00000085776.9	ENSMUST00000126537.3
ENSMUSG00000107667.3	ENSMUST00000205217.3
ENSMUSG00000107667.3	ENSMUST00000204275.2
ENSMUSG00000107978.2	ENSMUST00000204514.2
ENSMUSG00000118645.2	ENSMUST00000101402.5
ENSMUSG00000107993.4	ENSMUST00000161723.3
ENSMUSG00000107619.2	ENSMUST00000204226.2
ENSMUSG00000107660.2	ENSMUST00000204678.2
ENSMUSG00000108236.2	ENSMUST00000205236.2
ENSMUSG00000108236.2	ENSMUST00000204546.2
ENSMUSG00000108145.2	ENSMUST00000203781.2
ENSMUSG00000108244.2	ENSMUST00000203453.2
ENSMUSG00000085412.8	ENSMUST00000125374.8
ENSMUSG00000085412.8	ENSMUST00000189071.7
ENSMUSG00000085412.8	ENSMUST00000155758.2
ENSMUSG00000087658.3	ENSMUST00000129546.3
ENSMUSG00000087658.3	ENSMUST00000132559.2
ENSMUSG00000056445.9	ENSMUST00000155922.2
ENSMUSG00000056445.9	ENSMUST00000114435.2
ENSMUSG00000087626.2	ENSMUST00000133723.2
ENSMUSG00000085696.9	ENSMUST00000136806.8
ENSMUSG00000101451.2	ENSMUST00000191453.2
ENSMUSG00000086427.9	ENSMUST00000134512.8
ENSMUSG00000055408.8	ENSMUST00000141300.2
ENSMUSG00000086126.2	ENSMUST00000125305.2
ENSMUSG00000107895.2	ENSMUST00000203771.2
ENSMUSG00000108062.2	ENSMUST00000205205.2
ENSMUSG00000107935.2	ENSMUST00000205210.2
ENSMUSG00000108175.2	ENSMUST00000204648.2
ENSMUSG00000108255.2	ENSMUST00000204633.2
ENSMUSG00000108060.3	ENSMUST00000204478.3
ENSMUSG00000108060.3	ENSMUST00000203047.2
ENSMUSG00000087670.2	ENSMUST00000138767.2
ENSMUSG00000086946.8	ENSMUST00000138259.8
ENSMUSG00000086946.8	ENSMUST00000144094.2
ENSMUSG00000073067.11	ENSMUST00000145111.8
ENSMUSG00000073067.11	ENSMUST00000185712.2
ENSMUSG00000073067.11	ENSMUST00000135612.2
ENSMUSG00000108081.2	ENSMUST00000203985.2
ENSMUSG00000101651.2	ENSMUST00000188574.2
ENSMUSG00000108285.2	ENSMUST00000204585.2
ENSMUSG00000107766.2	ENSMUST00000204173.2
ENSMUSG00000108228.3	ENSMUST00000204412.2
ENSMUSG00000108063.2	ENSMUST00000203099.2
ENSMUSG00000093535.2	ENSMUST00000176290.2
ENSMUSG00000108112.2	ENSMUST00000204686.2
ENSMUSG00000107521.2	ENSMUST00000203809.2
ENSMUSG00000107960.2	ENSMUST00000204999.2
ENSMUSG00000107439.2	ENSMUST00000203293.2
ENSMUSG00000092323.2	ENSMUST00000173978.2
ENSMUSG00000073045.10	ENSMUST00000101355.9
ENSMUSG00000046764.9	ENSMUST00000205153.2
ENSMUSG00000046764.9	ENSMUST00000060147.7
ENSMUSG00000046764.9	ENSMUST00000204370.3
ENSMUSG00000046764.9	ENSMUST00000204579.2
ENSMUSG00000108192.2	ENSMUST00000203151.2
ENSMUSG00000108003.2	ENSMUST00000204603.2
ENSMUSG00000108087.2	ENSMUST00000203362.2
ENSMUSG00000107652.2	ENSMUST00000203274.2
ENSMUSG00000097924.3	ENSMUST00000180421.3
ENSMUSG00000097924.3	ENSMUST00000181288.2
ENSMUSG00000108242.2	ENSMUST00000203390.2
ENSMUSG00000107525.2	ENSMUST00000204180.2
ENSMUSG00000107864.2	ENSMUST00000203666.2
ENSMUSG00000085689.2	ENSMUST00000144594.2
ENSMUSG00000107479.2	ENSMUST00000203716.2
ENSMUSG00000053442.5	ENSMUST00000065878.4
ENSMUSG00000107634.2	ENSMUST00000205197.2
ENSMUSG00000107634.2	ENSMUST00000204824.2
ENSMUSG00000087231.8	ENSMUST00000130657.8
ENSMUSG00000087231.8	ENSMUST00000147548.3
ENSMUSG00000097603.4	ENSMUST00000054470.5
ENSMUSG00000107799.2	ENSMUST00000204022.2
ENSMUSG00000105650.2	ENSMUST00000199480.2
ENSMUSG00000106222.2	ENSMUST00000198476.2
ENSMUSG00000105646.2	ENSMUST00000197227.2
ENSMUSG00000108206.2	ENSMUST00000204123.2
ENSMUSG00000107855.2	ENSMUST00000203871.2
ENSMUSG00000108289.2	ENSMUST00000205022.2
ENSMUSG00000108132.2	ENSMUST00000204863.2
ENSMUSG00000108213.2	ENSMUST00000203903.2
ENSMUSG00000107406.2	ENSMUST00000205011.2
ENSMUSG00000097133.2	ENSMUST00000181028.2
ENSMUSG00000108356.2	ENSMUST00000206867.2
ENSMUSG00000108709.2	ENSMUST00000205571.2
ENSMUSG00000108371.2	ENSMUST00000205674.2
ENSMUSG00000108435.2	ENSMUST00000206838.2
ENSMUSG00000092386.2	ENSMUST00000172588.2
ENSMUSG00000072999.10	ENSMUST00000156497.8
ENSMUSG00000072999.10	ENSMUST00000081929.4
ENSMUSG00000079524.3	ENSMUST00000114051.3
ENSMUSG00000097569.3	ENSMUST00000180809.3
ENSMUSG00000107546.2	ENSMUST00000204577.2
ENSMUSG00000107408.2	ENSMUST00000204961.2
ENSMUSG00000107441.2	ENSMUST00000204638.2
ENSMUSG00000107880.2	ENSMUST00000203510.2
ENSMUSG00000107651.2	ENSMUST00000204070.2
ENSMUSG00000101720.2	ENSMUST00000186773.2
ENSMUSG00000108072.2	ENSMUST00000204808.2
ENSMUSG00000108027.2	ENSMUST00000204525.2
ENSMUSG00000086739.2	ENSMUST00000130734.2
ENSMUSG00000107419.2	ENSMUST00000203833.2
ENSMUSG00000101404.2	ENSMUST00000191101.2
ENSMUSG00000107412.2	ENSMUST00000203799.2
ENSMUSG00000108288.2	ENSMUST00000203549.2
ENSMUSG00000087136.2	ENSMUST00000145950.2
ENSMUSG00000107453.2	ENSMUST00000203711.2
ENSMUSG00000090293.2	ENSMUST00000168990.2
ENSMUSG00000109556.2	ENSMUST00000209189.2
ENSMUSG00000108015.4	ENSMUST00000204063.3
ENSMUSG00000108015.4	ENSMUST00000204725.3
ENSMUSG00000108015.4	ENSMUST00000208679.2
ENSMUSG00000108015.4	ENSMUST00000203038.4
ENSMUSG00000100291.7	ENSMUST00000186147.7
ENSMUSG00000109076.2	ENSMUST00000208872.2
ENSMUSG00000087578.2	ENSMUST00000125657.2
ENSMUSG00000108109.2	ENSMUST00000203069.2
ENSMUSG00000085782.3	ENSMUST00000154953.2
ENSMUSG00000085782.3	ENSMUST00000204811.2
ENSMUSG00000085782.3	ENSMUST00000145420.2
ENSMUSG00000051844.14	ENSMUST00000063376.10
ENSMUSG00000108660.2	ENSMUST00000205532.2
ENSMUSG00000085794.6	ENSMUST00000123402.2
ENSMUSG00000085794.6	ENSMUST00000155159.4
ENSMUSG00000085794.6	ENSMUST00000150233.3
ENSMUSG00000099354.7	ENSMUST00000189308.3
ENSMUSG00000099354.7	ENSMUST00000190077.2
ENSMUSG00000107534.2	ENSMUST00000204953.2
ENSMUSG00000107682.2	ENSMUST00000203143.2
ENSMUSG00000087001.3	ENSMUST00000137673.3
ENSMUSG00000107538.2	ENSMUST00000203565.2
ENSMUSG00000107797.2	ENSMUST00000203521.2
ENSMUSG00000107926.2	ENSMUST00000204799.2
ENSMUSG00000108012.2	ENSMUST00000204154.2
ENSMUSG00000072952.8	ENSMUST00000203386.2
ENSMUSG00000107230.2	ENSMUST00000201818.2
ENSMUSG00000106791.2	ENSMUST00000201164.2
ENSMUSG00000107842.2	ENSMUST00000203624.2
ENSMUSG00000107509.2	ENSMUST00000204216.2
ENSMUSG00000085589.8	ENSMUST00000154066.2
ENSMUSG00000101655.2	ENSMUST00000189386.2
ENSMUSG00000107876.2	ENSMUST00000203987.2
ENSMUSG00000107689.2	ENSMUST00000204288.2
ENSMUSG00000097048.8	ENSMUST00000204008.3
ENSMUSG00000097048.8	ENSMUST00000204738.3
ENSMUSG00000097048.8	ENSMUST00000205028.2
ENSMUSG00000097048.8	ENSMUST00000204663.2
ENSMUSG00000108197.2	ENSMUST00000204153.2
ENSMUSG00000107961.2	ENSMUST00000204551.2
ENSMUSG00000100164.2	ENSMUST00000185414.2
ENSMUSG00000107688.2	ENSMUST00000205212.2
ENSMUSG00000108006.2	ENSMUST00000204219.2
ENSMUSG00000108118.2	ENSMUST00000204650.2
ENSMUSG00000107593.2	ENSMUST00000204112.2
ENSMUSG00000108079.2	ENSMUST00000205253.2
ENSMUSG00000107849.2	ENSMUST00000204945.2
ENSMUSG00000097763.2	ENSMUST00000181696.2
ENSMUSG00000084950.8	ENSMUST00000134600.2
ENSMUSG00000084950.8	ENSMUST00000153372.2
ENSMUSG00000108010.2	ENSMUST00000203855.2
ENSMUSG00000047046.9	ENSMUST00000156018.3
ENSMUSG00000107472.2	ENSMUST00000203631.2
ENSMUSG00000107561.2	ENSMUST00000203049.2
ENSMUSG00000107659.2	ENSMUST00000203181.2
ENSMUSG00000097730.4	ENSMUST00000181355.4
ENSMUSG00000097730.4	ENSMUST00000181064.2
ENSMUSG00000085828.2	ENSMUST00000147542.2
ENSMUSG00000055403.14	ENSMUST00000168837.7
ENSMUSG00000055403.14	ENSMUST00000153517.8
ENSMUSG00000090254.8	ENSMUST00000161362.8
ENSMUSG00000090013.2	ENSMUST00000159767.2
ENSMUSG00000060416.3	ENSMUST00000079186.3
ENSMUSG00000107732.2	ENSMUST00000204722.2
ENSMUSG00000107622.2	ENSMUST00000203704.2
ENSMUSG00000097816.2	ENSMUST00000181258.2
ENSMUSG00000107605.2	ENSMUST00000204442.2
ENSMUSG00000107451.2	ENSMUST00000205064.2
ENSMUSG00000108111.2	ENSMUST00000203807.2
ENSMUSG00000089781.3	ENSMUST00000161447.3
ENSMUSG00000107999.2	ENSMUST00000204662.2
ENSMUSG00000107795.2	ENSMUST00000204401.2
ENSMUSG00000107882.2	ENSMUST00000204082.2
ENSMUSG00000085624.2	ENSMUST00000150544.2
ENSMUSG00000100680.2	ENSMUST00000186472.2
ENSMUSG00000108584.2	ENSMUST00000205547.2
ENSMUSG00000108308.2	ENSMUST00000205533.2
ENSMUSG00000087317.2	ENSMUST00000144105.2
ENSMUSG00000097462.8	ENSMUST00000204449.3
ENSMUSG00000097462.8	ENSMUST00000181121.8
ENSMUSG00000097462.8	ENSMUST00000181145.8
ENSMUSG00000108187.2	ENSMUST00000203778.2
ENSMUSG00000085413.2	ENSMUST00000135145.2
ENSMUSG00000068180.14	ENSMUST00000162315.8
ENSMUSG00000068180.14	ENSMUST00000089303.13
ENSMUSG00000068180.14	ENSMUST00000159937.8
ENSMUSG00000107902.2	ENSMUST00000205146.2
ENSMUSG00000107614.2	ENSMUST00000204186.2
ENSMUSG00000107614.2	ENSMUST00000204359.2
ENSMUSG00000107929.2	ENSMUST00000204069.2
ENSMUSG00000093559.2	ENSMUST00000177278.2
ENSMUSG00000097548.2	ENSMUST00000180406.2
ENSMUSG00000107204.2	ENSMUST00000201580.2
ENSMUSG00000107528.2	ENSMUST00000204298.2
ENSMUSG00000108151.2	ENSMUST00000204791.2
ENSMUSG00000107663.2	ENSMUST00000203242.2
ENSMUSG00000101553.2	ENSMUST00000187986.2
ENSMUSG00000107887.2	ENSMUST00000204767.2
ENSMUSG00000107427.2	ENSMUST00000203474.2
ENSMUSG00000097834.3	ENSMUST00000181770.2
ENSMUSG00000097834.3	ENSMUST00000204244.2
ENSMUSG00000097834.3	ENSMUST00000204781.2
