ENSMUSG00000051951.6	ENSMUST00000070533.5
ENSMUSG00000028262.14	ENSMUST00000029929.12
ENSMUSG00000037033.10	ENSMUST00000159989.2
ENSMUSG00000074195.4	ENSMUST00000098549.4
ENSMUSG00000068547.8	ENSMUST00000029923.10
ENSMUSG00000068547.8	ENSMUST00000238960.2
ENSMUSG00000028255.7	ENSMUST00000029919.7
ENSMUSG00000036960.11	ENSMUST00000040465.11
ENSMUSG00000036960.11	ENSMUST00000198993.2
ENSMUSG00000028256.17	ENSMUST00000098538.9
ENSMUSG00000028256.17	ENSMUST00000106192.9
ENSMUSG00000028256.17	ENSMUST00000098539.7
ENSMUSG00000028256.17	ENSMUST00000029920.15
ENSMUSG00000028197.5	ENSMUST00000029848.5
ENSMUSG00000074182.9	ENSMUST00000199033.5
ENSMUSG00000074182.9	ENSMUST00000098534.9
ENSMUSG00000028195.5	ENSMUST00000029846.5
ENSMUSG00000028194.16	ENSMUST00000029845.15
ENSMUSG00000028194.16	ENSMUST00000120310.2
ENSMUSG00000028191.12	ENSMUST00000029842.9
ENSMUSG00000036873.14	ENSMUST00000039571.14
ENSMUSG00000036863.13	ENSMUST00000039517.11
ENSMUSG00000036863.13	ENSMUST00000212479.2
ENSMUSG00000036863.13	ENSMUST00000200546.2
ENSMUSG00000043020.14	ENSMUST00000160285.2
ENSMUSG00000036853.6	ENSMUST00000039450.5
ENSMUSG00000011008.14	ENSMUST00000011152.14
ENSMUSG00000011008.14	ENSMUST00000098524.5
ENSMUSG00000036832.6	ENSMUST00000039164.4
ENSMUSG00000036825.13	ENSMUST00000106151.8
ENSMUSG00000036825.13	ENSMUST00000106153.9
ENSMUSG00000036825.13	ENSMUST00000039021.11
ENSMUSG00000036825.13	ENSMUST00000106149.8
ENSMUSG00000028189.13	ENSMUST00000061937.13
ENSMUSG00000028189.13	ENSMUST00000029840.4
ENSMUSG00000028188.14	ENSMUST00000197980.5
ENSMUSG00000028188.14	ENSMUST00000029839.11
ENSMUSG00000028188.14	ENSMUST00000093951.3
ENSMUSG00000068523.13	ENSMUST00000090031.12
ENSMUSG00000068523.13	ENSMUST00000118280.2
ENSMUSG00000068523.13	ENSMUST00000119130.2
ENSMUSG00000028187.11	ENSMUST00000029838.11
ENSMUSG00000028187.11	ENSMUST00000199079.2
ENSMUSG00000028186.15	ENSMUST00000029837.14
ENSMUSG00000028186.15	ENSMUST00000121133.2
ENSMUSG00000028185.13	ENSMUST00000029836.9
ENSMUSG00000028185.13	ENSMUST00000200633.2
ENSMUSG00000090202.2	ENSMUST00000049703.6
ENSMUSG00000090202.2	ENSMUST00000149825.2
ENSMUSG00000048652.13	ENSMUST00000125965.8
ENSMUSG00000048652.13	ENSMUST00000124931.8
ENSMUSG00000048652.13	ENSMUST00000147113.2
ENSMUSG00000048652.13	ENSMUST00000197989.2
ENSMUSG00000005034.16	ENSMUST00000102515.10
ENSMUSG00000005034.16	ENSMUST00000106137.8
ENSMUSG00000005034.16	ENSMUST00000106138.8
ENSMUSG00000005034.16	ENSMUST00000005164.12
ENSMUSG00000036745.16	ENSMUST00000170055.8
ENSMUSG00000036745.16	ENSMUST00000037942.11
ENSMUSG00000036745.16	ENSMUST00000106134.4
ENSMUSG00000028184.13	ENSMUST00000106128.7
ENSMUSG00000028184.13	ENSMUST00000168352.2
ENSMUSG00000028184.13	ENSMUST00000197567.5
ENSMUSG00000028184.13	ENSMUST00000196526.5
ENSMUSG00000028184.13	ENSMUST00000200543.5
ENSMUSG00000028184.13	ENSMUST00000200154.5
ENSMUSG00000028184.13	ENSMUST00000199750.5
ENSMUSG00000028184.13	ENSMUST00000199059.5
ENSMUSG00000028184.13	ENSMUST00000198779.5
ENSMUSG00000028184.13	ENSMUST00000195988.5
ENSMUSG00000028184.13	ENSMUST00000199238.5
ENSMUSG00000039167.13	ENSMUST00000046977.12
ENSMUSG00000028037.14	ENSMUST00000029671.9
ENSMUSG00000039146.6	ENSMUST00000046739.6
ENSMUSG00000028036.7	ENSMUST00000029670.7
ENSMUSG00000028036.7	ENSMUST00000106126.2
ENSMUSG00000039131.16	ENSMUST00000046614.10
ENSMUSG00000028035.14	ENSMUST00000050073.13
ENSMUSG00000028035.14	ENSMUST00000144950.8
ENSMUSG00000028035.14	ENSMUST00000029669.4
ENSMUSG00000028034.16	ENSMUST00000166984.8
ENSMUSG00000028034.16	ENSMUST00000200524.5
ENSMUSG00000028034.16	ENSMUST00000198227.5
ENSMUSG00000028034.16	ENSMUST00000196739.5
ENSMUSG00000028034.16	ENSMUST00000196695.5
ENSMUSG00000028034.16	ENSMUST00000106121.6
ENSMUSG00000039103.13	ENSMUST00000199470.5
ENSMUSG00000039103.13	ENSMUST00000046045.13
ENSMUSG00000039103.13	ENSMUST00000199423.5
ENSMUSG00000039103.13	ENSMUST00000198460.5
ENSMUSG00000054942.14	ENSMUST00000073089.13
ENSMUSG00000054942.14	ENSMUST00000068243.11
ENSMUSG00000054942.14	ENSMUST00000199334.5
ENSMUSG00000054942.14	ENSMUST00000199397.2
ENSMUSG00000025437.16	ENSMUST00000117492.9
ENSMUSG00000025437.16	ENSMUST00000026507.13
ENSMUSG00000025437.16	ENSMUST00000197748.5
ENSMUSG00000039068.17	ENSMUST00000106103.8
ENSMUSG00000039068.17	ENSMUST00000106100.9
ENSMUSG00000039068.17	ENSMUST00000200570.5
ENSMUSG00000039068.17	ENSMUST00000089982.11
ENSMUSG00000039068.17	ENSMUST00000106101.2
ENSMUSG00000039058.12	ENSMUST00000045262.11
ENSMUSG00000039047.18	ENSMUST00000159899.8
ENSMUSG00000039047.18	ENSMUST00000045029.15
ENSMUSG00000039037.6	ENSMUST00000044278.6
ENSMUSG00000052544.10	ENSMUST00000200397.5
ENSMUSG00000038997.5	ENSMUST00000044089.4
ENSMUSG00000005493.16	ENSMUST00000005630.11
ENSMUSG00000005493.16	ENSMUST00000188338.7
ENSMUSG00000005493.16	ENSMUST00000190449.2
ENSMUSG00000038975.15	ENSMUST00000167111.6
ENSMUSG00000038975.15	ENSMUST00000089950.11
ENSMUSG00000062908.13	ENSMUST00000072697.13
ENSMUSG00000028360.11	ENSMUST00000089948.6
ENSMUSG00000028360.11	ENSMUST00000239250.2
ENSMUSG00000096225.8	ENSMUST00000177846.8
ENSMUSG00000096225.8	ENSMUST00000205251.3
ENSMUSG00000047583.10	ENSMUST00000052774.8
ENSMUSG00000047583.10	ENSMUST00000170461.8
ENSMUSG00000028199.19	ENSMUST00000192462.6
ENSMUSG00000028199.19	ENSMUST00000029850.15
ENSMUSG00000078161.9	ENSMUST00000098496.9
ENSMUSG00000078161.9	ENSMUST00000051862.8
ENSMUSG00000078161.9	ENSMUST00000189969.2
ENSMUSG00000040086.14	ENSMUST00000064076.6
ENSMUSG00000053870.8	ENSMUST00000066568.6
ENSMUSG00000028182.15	ENSMUST00000029833.13
ENSMUSG00000028182.15	ENSMUST00000192383.6
ENSMUSG00000028182.15	ENSMUST00000194376.2
ENSMUSG00000040037.14	ENSMUST00000074015.11
ENSMUSG00000040037.14	ENSMUST00000041425.12
ENSMUSG00000040037.14	ENSMUST00000106065.2
ENSMUSG00000028180.19	ENSMUST00000106058.8
ENSMUSG00000028180.19	ENSMUST00000029831.16
ENSMUSG00000028180.19	ENSMUST00000106057.8
ENSMUSG00000040016.17	ENSMUST00000041175.13
ENSMUSG00000040016.17	ENSMUST00000173533.2
ENSMUSG00000028179.13	ENSMUST00000118539.2
ENSMUSG00000039988.15	ENSMUST00000164582.4
ENSMUSG00000039988.15	ENSMUST00000040787.13
ENSMUSG00000055436.19	ENSMUST00000121326.8
ENSMUSG00000055436.19	ENSMUST00000072875.15
ENSMUSG00000063052.10	ENSMUST00000072080.10
ENSMUSG00000028176.14	ENSMUST00000200137.5
ENSMUSG00000028176.14	ENSMUST00000199890.5
ENSMUSG00000028176.14	ENSMUST00000238317.3
ENSMUSG00000028176.14	ENSMUST00000106044.6
ENSMUSG00000028175.16	ENSMUST00000120272.8
ENSMUSG00000028175.16	ENSMUST00000029825.14
ENSMUSG00000028175.16	ENSMUST00000106041.3
ENSMUSG00000028174.13	ENSMUST00000196999.5
ENSMUSG00000028174.13	ENSMUST00000029824.9
ENSMUSG00000028173.11	ENSMUST00000068952.10
ENSMUSG00000028173.11	ENSMUST00000198878.2
ENSMUSG00000115072.2	ENSMUST00000226198.2
ENSMUSG00000115072.2	ENSMUST00000105160.5
ENSMUSG00000115466.2	ENSMUST00000105159.5
ENSMUSG00000028232.14	ENSMUST00000029891.12
ENSMUSG00000028233.7	ENSMUST00000052712.6
ENSMUSG00000042228.15	ENSMUST00000041377.13
ENSMUSG00000042228.15	ENSMUST00000103010.4
ENSMUSG00000028234.7	ENSMUST00000138502.2
ENSMUSG00000078365.6	ENSMUST00000105158.2
ENSMUSG00000003282.10	ENSMUST00000003369.10
ENSMUSG00000042198.13	ENSMUST00000108386.8
ENSMUSG00000042198.13	ENSMUST00000121110.8
ENSMUSG00000042198.13	ENSMUST00000121210.8
ENSMUSG00000042198.13	ENSMUST00000121651.8
ENSMUSG00000042198.13	ENSMUST00000041122.11
ENSMUSG00000042198.13	ENSMUST00000120732.8
ENSMUSG00000042198.13	ENSMUST00000119307.8
ENSMUSG00000042198.13	ENSMUST00000119403.2
ENSMUSG00000068240.6	ENSMUST00000089430.6
ENSMUSG00000028236.4	ENSMUST00000040925.4
ENSMUSG00000071019.12	ENSMUST00000095151.12
ENSMUSG00000071019.12	ENSMUST00000108383.2
ENSMUSG00000045573.10	ENSMUST00000070375.8
ENSMUSG00000066324.3	ENSMUST00000084949.3
ENSMUSG00000049119.15	ENSMUST00000054857.13
ENSMUSG00000049119.15	ENSMUST00000108380.2
ENSMUSG00000049119.15	ENSMUST00000171403.2
ENSMUSG00000028243.6	ENSMUST00000029907.6
ENSMUSG00000028240.3	ENSMUST00000029905.2
ENSMUSG00000028249.16	ENSMUST00000029912.11
ENSMUSG00000028249.16	ENSMUST00000103008.12
ENSMUSG00000028249.16	ENSMUST00000108374.8
ENSMUSG00000028245.16	ENSMUST00000029910.12
ENSMUSG00000041272.12	ENSMUST00000039987.4
ENSMUSG00000041261.10	ENSMUST00000066674.8
ENSMUSG00000047187.10	ENSMUST00000060232.8
ENSMUSG00000041235.13	ENSMUST00000039267.10
ENSMUSG00000041235.13	ENSMUST00000051558.10
ENSMUSG00000041235.13	ENSMUST00000170391.2
ENSMUSG00000041216.16	ENSMUST00000038841.14
ENSMUSG00000041216.16	ENSMUST00000108348.2
ENSMUSG00000028207.19	ENSMUST00000078139.13
ENSMUSG00000028207.19	ENSMUST00000108340.9
ENSMUSG00000028207.19	ENSMUST00000108339.8
ENSMUSG00000028207.19	ENSMUST00000108333.8
ENSMUSG00000028207.19	ENSMUST00000108334.8
ENSMUSG00000028207.19	ENSMUST00000108335.8
ENSMUSG00000028207.19	ENSMUST00000084915.11
ENSMUSG00000028207.19	ENSMUST00000108337.8
ENSMUSG00000028207.19	ENSMUST00000103004.10
ENSMUSG00000028207.19	ENSMUST00000038564.13
ENSMUSG00000028207.19	ENSMUST00000146441.8
ENSMUSG00000028207.19	ENSMUST00000098275.9
ENSMUSG00000051279.3	ENSMUST00000057613.3
ENSMUSG00000059482.16	ENSMUST00000080517.14
ENSMUSG00000059482.16	ENSMUST00000101504.3
ENSMUSG00000049969.4	ENSMUST00000054776.4
ENSMUSG00000050323.15	ENSMUST00000058183.9
ENSMUSG00000028211.12	ENSMUST00000029865.4
ENSMUSG00000028212.17	ENSMUST00000170901.8
ENSMUSG00000028212.17	ENSMUST00000029866.16
ENSMUSG00000028212.17	ENSMUST00000108324.4
ENSMUSG00000040738.11	ENSMUST00000044616.10
ENSMUSG00000040738.11	ENSMUST00000108319.9
ENSMUSG00000040738.11	ENSMUST00000108318.3
ENSMUSG00000045205.17	ENSMUST00000084892.12
ENSMUSG00000040728.16	ENSMUST00000043781.14
ENSMUSG00000040728.16	ENSMUST00000108313.8
ENSMUSG00000040728.16	ENSMUST00000108311.9
ENSMUSG00000040728.16	ENSMUST00000108310.8
ENSMUSG00000040720.16	ENSMUST00000055372.14
ENSMUSG00000040720.16	ENSMUST00000059914.13
ENSMUSG00000040720.16	ENSMUST00000108307.3
ENSMUSG00000078773.12	ENSMUST00000095145.12
ENSMUSG00000078773.12	ENSMUST00000108306.9
ENSMUSG00000078773.12	ENSMUST00000070755.13
ENSMUSG00000094595.2	ENSMUST00000180239.2
ENSMUSG00000028214.14	ENSMUST00000108304.9
ENSMUSG00000028214.14	ENSMUST00000029868.7
ENSMUSG00000028217.12	ENSMUST00000029871.12
ENSMUSG00000028217.12	ENSMUST00000108303.2
ENSMUSG00000049225.15	ENSMUST00000108297.3
ENSMUSG00000049225.15	ENSMUST00000108301.8
ENSMUSG00000049225.15	ENSMUST00000095144.10
ENSMUSG00000049225.15	ENSMUST00000108302.8
ENSMUSG00000049225.15	ENSMUST00000108299.2
ENSMUSG00000049225.15	ENSMUST00000056050.5
ENSMUSG00000049488.15	ENSMUST00000050686.10
ENSMUSG00000049488.15	ENSMUST00000108293.3
ENSMUSG00000052137.12	ENSMUST00000095143.9
ENSMUSG00000052137.12	ENSMUST00000063839.6
ENSMUSG00000046667.15	ENSMUST00000050069.9
ENSMUSG00000046667.15	ENSMUST00000069128.8
ENSMUSG00000028218.20	ENSMUST00000108285.9
ENSMUSG00000028218.20	ENSMUST00000177837.8
ENSMUSG00000028218.20	ENSMUST00000087052.11
ENSMUSG00000055963.13	ENSMUST00000143186.8
ENSMUSG00000055963.13	ENSMUST00000183345.2
ENSMUSG00000006586.16	ENSMUST00000006761.10
ENSMUSG00000006586.16	ENSMUST00000105566.9
ENSMUSG00000006586.16	ENSMUST00000098257.10
ENSMUSG00000006586.16	ENSMUST00000098256.4
ENSMUSG00000040569.14	ENSMUST00000042221.14
ENSMUSG00000023151.10	ENSMUST00000023917.8
ENSMUSG00000023151.10	ENSMUST00000108276.2
ENSMUSG00000040550.18	ENSMUST00000117268.9
ENSMUSG00000040550.18	ENSMUST00000236953.2
ENSMUSG00000028221.4	ENSMUST00000029875.4
ENSMUSG00000040536.16	ENSMUST00000041606.14
ENSMUSG00000040536.16	ENSMUST00000108273.2
ENSMUSG00000043252.9	ENSMUST00000062684.9
ENSMUSG00000028222.3	ENSMUST00000029876.2
ENSMUSG00000028223.9	ENSMUST00000029877.9
ENSMUSG00000028224.15	ENSMUST00000029879.15
ENSMUSG00000041153.10	ENSMUST00000037198.10
ENSMUSG00000041135.16	ENSMUST00000037035.12
ENSMUSG00000028226.16	ENSMUST00000029881.10
ENSMUSG00000073991.5	ENSMUST00000137780.2
ENSMUSG00000056494.8	ENSMUST00000102999.2
ENSMUSG00000028228.6	ENSMUST00000029885.5
ENSMUSG00000028229.12	ENSMUST00000108253.8
ENSMUSG00000028229.12	ENSMUST00000029888.4
ENSMUSG00000078772.3	ENSMUST00000108250.3
ENSMUSG00000041058.16	ENSMUST00000108246.9
ENSMUSG00000041058.16	ENSMUST00000035982.8
ENSMUSG00000041052.9	ENSMUST00000035890.8
ENSMUSG00000028238.7	ENSMUST00000029900.6
ENSMUSG00000073988.14	ENSMUST00000121491.8
ENSMUSG00000073988.14	ENSMUST00000117632.8
ENSMUSG00000073988.14	ENSMUST00000098244.2
ENSMUSG00000073987.5	ENSMUST00000098242.4
ENSMUSG00000055761.15	ENSMUST00000119374.8
ENSMUSG00000055761.15	ENSMUST00000102998.4
ENSMUSG00000040478.15	ENSMUST00000076206.11
ENSMUSG00000040478.15	ENSMUST00000095141.4
ENSMUSG00000028252.21	ENSMUST00000065928.11
ENSMUSG00000028252.21	ENSMUST00000102997.8
ENSMUSG00000028252.21	ENSMUST00000120679.8
ENSMUSG00000028252.21	ENSMUST00000108240.3
ENSMUSG00000028251.6	ENSMUST00000029915.6
ENSMUSG00000040455.18	ENSMUST00000065111.15
ENSMUSG00000040455.18	ENSMUST00000040429.12
ENSMUSG00000028248.16	ENSMUST00000029911.12
ENSMUSG00000028248.16	ENSMUST00000098238.9
ENSMUSG00000028248.16	ENSMUST00000108229.2
ENSMUSG00000028247.3	ENSMUST00000029909.3
ENSMUSG00000028246.14	ENSMUST00000029908.8
ENSMUSG00000040410.15	ENSMUST00000039234.10
ENSMUSG00000095139.3	ENSMUST00000178174.3
ENSMUSG00000045751.17	ENSMUST00000108222.9
ENSMUSG00000045751.17	ENSMUST00000138567.9
ENSMUSG00000045751.17	ENSMUST00000050446.13
ENSMUSG00000040387.17	ENSMUST00000108214.9
ENSMUSG00000040387.17	ENSMUST00000108218.10
ENSMUSG00000040387.17	ENSMUST00000084781.6
ENSMUSG00000028261.14	ENSMUST00000029925.10
ENSMUSG00000040372.3	ENSMUST00000038920.2
ENSMUSG00000028259.14	ENSMUST00000029922.14
ENSMUSG00000040359.15	ENSMUST00000102994.10
ENSMUSG00000055373.9	ENSMUST00000084770.5
ENSMUSG00000055373.9	ENSMUST00000108199.2
ENSMUSG00000040520.8	ENSMUST00000041374.8
ENSMUSG00000028289.13	ENSMUST00000080934.11
ENSMUSG00000028289.13	ENSMUST00000029964.12
ENSMUSG00000028289.13	ENSMUST00000108194.9
ENSMUSG00000028289.13	ENSMUST00000108191.2
ENSMUSG00000028284.14	ENSMUST00000037607.11
ENSMUSG00000028284.14	ENSMUST00000080933.13
ENSMUSG00000028284.14	ENSMUST00000108183.8
ENSMUSG00000028284.14	ENSMUST00000108184.3
ENSMUSG00000040270.17	ENSMUST00000108180.9
ENSMUSG00000040270.17	ENSMUST00000037416.13
ENSMUSG00000040270.17	ENSMUST00000171600.2
ENSMUSG00000051056.6	ENSMUST00000219644.2
ENSMUSG00000051056.6	ENSMUST00000056517.3
ENSMUSG00000028282.13	ENSMUST00000178925.8
ENSMUSG00000028282.13	ENSMUST00000029950.10
ENSMUSG00000028282.13	ENSMUST00000108178.2
ENSMUSG00000058006.13	ENSMUST00000071642.11
ENSMUSG00000058006.13	ENSMUST00000178134.2
ENSMUSG00000045854.5	ENSMUST00000062802.5
ENSMUSG00000040183.14	ENSMUST00000035719.11
ENSMUSG00000040183.14	ENSMUST00000084749.8
ENSMUSG00000040183.14	ENSMUST00000084750.8
ENSMUSG00000040183.14	ENSMUST00000084748.9
ENSMUSG00000040183.14	ENSMUST00000108166.2
ENSMUSG00000028278.15	ENSMUST00000098190.10
ENSMUSG00000028278.15	ENSMUST00000029946.14
ENSMUSG00000028278.15	ENSMUST00000084747.6
ENSMUSG00000028277.14	ENSMUST00000124992.8
ENSMUSG00000023267.11	ENSMUST00000108162.8
ENSMUSG00000023267.11	ENSMUST00000024035.9
ENSMUSG00000028280.10	ENSMUST00000029947.6
ENSMUSG00000054659.14	ENSMUST00000098181.9
ENSMUSG00000054659.14	ENSMUST00000119167.2
ENSMUSG00000054679.9	ENSMUST00000067864.8
ENSMUSG00000040128.10	ENSMUST00000049357.10
ENSMUSG00000028274.18	ENSMUST00000108153.9
ENSMUSG00000044288.7	ENSMUST00000057188.7
ENSMUSG00000044288.7	ENSMUST00000084736.3
ENSMUSG00000028264.17	ENSMUST00000084734.11
ENSMUSG00000028264.17	ENSMUST00000108148.8
ENSMUSG00000028264.17	ENSMUST00000029927.6
ENSMUSG00000028291.8	ENSMUST00000084299.6
ENSMUSG00000040044.12	ENSMUST00000108142.8
ENSMUSG00000040044.12	ENSMUST00000048706.10
ENSMUSG00000028292.15	ENSMUST00000029968.14
ENSMUSG00000028293.15	ENSMUST00000029970.14
ENSMUSG00000028294.16	ENSMUST00000029971.12
ENSMUSG00000028294.16	ENSMUST00000108136.8
ENSMUSG00000071015.3	ENSMUST00000095129.3
ENSMUSG00000028295.15	ENSMUST00000108132.8
ENSMUSG00000028295.15	ENSMUST00000108133.10
ENSMUSG00000028295.15	ENSMUST00000108131.8
ENSMUSG00000028295.15	ENSMUST00000108134.8
ENSMUSG00000028295.15	ENSMUST00000029972.4
ENSMUSG00000039967.15	ENSMUST00000098163.9
ENSMUSG00000039967.15	ENSMUST00000047950.6
ENSMUSG00000028298.11	ENSMUST00000029975.10
ENSMUSG00000028298.11	ENSMUST00000108130.2
ENSMUSG00000073910.11	ENSMUST00000102975.10
ENSMUSG00000042993.7	ENSMUST00000058595.7
ENSMUSG00000028300.15	ENSMUST00000084724.10
ENSMUSG00000028300.15	ENSMUST00000108126.8
ENSMUSG00000028300.15	ENSMUST00000108127.4
ENSMUSG00000045083.15	ENSMUST00000164772.8
ENSMUSG00000045083.15	ENSMUST00000065173.9
ENSMUSG00000045083.15	ENSMUST00000098151.9
ENSMUSG00000045083.15	ENSMUST00000108122.8
ENSMUSG00000045083.15	ENSMUST00000108124.4
ENSMUSG00000028287.5	ENSMUST00000029955.5
ENSMUSG00000028405.10	ENSMUST00000102973.4
ENSMUSG00000040296.16	ENSMUST00000037907.13
ENSMUSG00000036822.7	ENSMUST00000042575.7
ENSMUSG00000028407.5	ENSMUST00000129758.3
ENSMUSG00000071014.11	ENSMUST00000095128.10
ENSMUSG00000071014.11	ENSMUST00000108108.3
ENSMUSG00000046593.4	ENSMUST00000049655.3
ENSMUSG00000046593.4	ENSMUST00000179526.2
ENSMUSG00000028411.16	ENSMUST00000068125.11
ENSMUSG00000028411.16	ENSMUST00000030119.10
ENSMUSG00000028411.16	ENSMUST00000108103.9
ENSMUSG00000028410.14	ENSMUST00000030118.10
ENSMUSG00000028410.14	ENSMUST00000164233.8
ENSMUSG00000028409.12	ENSMUST00000030117.5
ENSMUSG00000028413.14	ENSMUST00000030121.13
ENSMUSG00000028413.14	ENSMUST00000108096.3
ENSMUSG00000028415.5	ENSMUST00000030122.5
ENSMUSG00000028416.14	ENSMUST00000108089.8
ENSMUSG00000028416.14	ENSMUST00000191273.7
ENSMUSG00000028416.14	ENSMUST00000030125.5
ENSMUSG00000028419.6	ENSMUST00000030128.6
ENSMUSG00000028423.16	ENSMUST00000091614.7
ENSMUSG00000028423.16	ENSMUST00000030133.15
ENSMUSG00000028423.16	ENSMUST00000098143.11
ENSMUSG00000028427.14	ENSMUST00000054945.8
ENSMUSG00000028427.14	ENSMUST00000030136.13
ENSMUSG00000028435.9	ENSMUST00000055327.8
ENSMUSG00000028430.15	ENSMUST00000030138.9
ENSMUSG00000036241.4	ENSMUST00000040008.4
ENSMUSG00000028433.15	ENSMUST00000108068.8
ENSMUSG00000028433.15	ENSMUST00000030143.13
ENSMUSG00000028436.9	ENSMUST00000030145.9
ENSMUSG00000028437.15	ENSMUST00000108060.10
ENSMUSG00000028437.15	ENSMUST00000072866.12
ENSMUSG00000028438.17	ENSMUST00000108055.9
ENSMUSG00000028438.17	ENSMUST00000030148.6
ENSMUSG00000028443.7	ENSMUST00000030154.7
ENSMUSG00000046312.5	ENSMUST00000054920.5
ENSMUSG00000028441.13	ENSMUST00000030152.13
ENSMUSG00000028441.13	ENSMUST00000095126.5
ENSMUSG00000028439.15	ENSMUST00000108049.9
ENSMUSG00000028439.15	ENSMUST00000108050.2
ENSMUSG00000061322.16	ENSMUST00000102963.10
ENSMUSG00000061322.16	ENSMUST00000119127.2
ENSMUSG00000028445.8	ENSMUST00000127306.2
ENSMUSG00000028444.18	ENSMUST00000102961.10
ENSMUSG00000028444.18	ENSMUST00000102962.10
ENSMUSG00000073889.11	ENSMUST00000108041.8
ENSMUSG00000073889.11	ENSMUST00000098132.11
ENSMUSG00000073889.11	ENSMUST00000108040.8
ENSMUSG00000073889.11	ENSMUST00000108042.3
ENSMUSG00000036114.4	ENSMUST00000038434.4
ENSMUSG00000028447.12	ENSMUST00000171641.2
ENSMUSG00000028447.12	ENSMUST00000030158.11
ENSMUSG00000066224.15	ENSMUST00000171251.8
ENSMUSG00000066224.15	ENSMUST00000084698.12
ENSMUSG00000066224.15	ENSMUST00000150809.3
ENSMUSG00000036078.17	ENSMUST00000059354.15
ENSMUSG00000036078.17	ENSMUST00000071561.7
ENSMUSG00000073888.14	ENSMUST00000108033.8
ENSMUSG00000073888.14	ENSMUST00000108035.8
ENSMUSG00000073888.14	ENSMUST00000108036.8
ENSMUSG00000073888.14	ENSMUST00000108037.9
ENSMUSG00000073888.14	ENSMUST00000074387.4
ENSMUSG00000073888.14	ENSMUST00000108032.3
ENSMUSG00000073888.14	ENSMUST00000173865.9
ENSMUSG00000073888.14	ENSMUST00000155240.2
ENSMUSG00000094065.2	ENSMUST00000098128.4
ENSMUSG00000078747.10	ENSMUST00000108028.9
ENSMUSG00000078747.10	ENSMUST00000153997.8
ENSMUSG00000078747.10	ENSMUST00000181518.2
ENSMUSG00000078746.3	ENSMUST00000108026.3
ENSMUSG00000094293.2	ENSMUST00000178882.2
ENSMUSG00000073878.4	ENSMUST00000098123.4
ENSMUSG00000073877.11	ENSMUST00000108018.9
ENSMUSG00000073877.11	ENSMUST00000098122.3
ENSMUSG00000073876.4	ENSMUST00000098121.4
ENSMUSG00000095675.3	ENSMUST00000178864.3
ENSMUSG00000094695.3	ENSMUST00000238203.2
ENSMUSG00000094695.3	ENSMUST00000108002.4
ENSMUSG00000093996.3	ENSMUST00000178192.3
ENSMUSG00000095234.3	ENSMUST00000238328.2
ENSMUSG00000095234.3	ENSMUST00000107988.4
ENSMUSG00000094066.2	ENSMUST00000180201.2
ENSMUSG00000096596.3	ENSMUST00000178168.3
ENSMUSG00000096826.3	ENSMUST00000177785.3
ENSMUSG00000078735.5	ENSMUST00000238770.2
ENSMUSG00000078735.5	ENSMUST00000108006.4
ENSMUSG00000054885.12	ENSMUST00000068158.10
ENSMUSG00000054885.12	ENSMUST00000107984.2
ENSMUSG00000071005.8	ENSMUST00000102957.6
ENSMUSG00000071005.8	ENSMUST00000140546.3
ENSMUSG00000094686.2	ENSMUST00000095114.5
ENSMUSG00000078722.3	ENSMUST00000107981.2
ENSMUSG00000078721.2	ENSMUST00000107979.2
ENSMUSG00000050141.14	ENSMUST00000055944.11
ENSMUSG00000050141.14	ENSMUST00000107978.2
ENSMUSG00000036062.14	ENSMUST00000107975.8
ENSMUSG00000036062.14	ENSMUST00000107976.9
ENSMUSG00000036062.14	ENSMUST00000069184.9
ENSMUSG00000036052.15	ENSMUST00000037872.10
ENSMUSG00000036052.15	ENSMUST00000098112.9
ENSMUSG00000036052.15	ENSMUST00000084662.12
ENSMUSG00000036052.15	ENSMUST00000107973.3
ENSMUSG00000028451.13	ENSMUST00000030163.12
ENSMUSG00000028452.8	ENSMUST00000030164.8
ENSMUSG00000028453.11	ENSMUST00000030165.5
ENSMUSG00000028454.17	ENSMUST00000098109.9
ENSMUSG00000028454.17	ENSMUST00000067481.6
ENSMUSG00000028455.16	ENSMUST00000030169.15
ENSMUSG00000036002.13	ENSMUST00000107958.8
ENSMUSG00000036002.13	ENSMUST00000107959.8
ENSMUSG00000036002.13	ENSMUST00000107956.8
ENSMUSG00000036002.13	ENSMUST00000107957.8
ENSMUSG00000036002.13	ENSMUST00000036462.12
ENSMUSG00000028456.19	ENSMUST00000207569.2
ENSMUSG00000028456.19	ENSMUST00000079978.13
ENSMUSG00000028456.19	ENSMUST00000107953.9
ENSMUSG00000028456.19	ENSMUST00000207708.2
ENSMUSG00000028457.19	ENSMUST00000107942.9
ENSMUSG00000028457.19	ENSMUST00000102953.4
ENSMUSG00000035969.16	ENSMUST00000035645.12
ENSMUSG00000035969.16	ENSMUST00000098106.9
ENSMUSG00000035969.16	ENSMUST00000131668.3
ENSMUSG00000042788.13	ENSMUST00000052829.10
ENSMUSG00000042788.13	ENSMUST00000171134.9
ENSMUSG00000042788.13	ENSMUST00000107929.10
ENSMUSG00000042788.13	ENSMUST00000107928.9
ENSMUSG00000028458.13	ENSMUST00000060864.13
ENSMUSG00000028459.12	ENSMUST00000098104.10
ENSMUSG00000028459.12	ENSMUST00000107926.8
ENSMUSG00000028459.12	ENSMUST00000107925.8
