"transcript_id","5'SS","3'SS","gene_id","NA","TPE"
"ENST00000662282.1","gt","ag","ENSG00000231507.2",0.333333333333333,"0.333333333333333"
"ENST00000457348.5","gt","ag","ENSG00000233791.5",0.333333333333333,"0.333333333333333"
"ENST00000457348.5","gt","ag","ENSG00000233791.5",0.333333333333333,"0.333333333333333"
"ENST00000655658.1","gt","ag","ENSG00000286383.1",0.333333333333333,"0.333333333333333"
"ENST00000655658.1","gt","ag","ENSG00000286383.1",0.333333333333333,"0.333333333333333"
"ENST00000367207.7","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000367207.7","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000367207.7","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000367207.7","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000427799.1","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000427799.1","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000427799.1","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000427799.1","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000427799.1","gt","ag","ENSG00000176754.13",0.25,"0.25"
"ENST00000665939.1","gt","ag","ENSG00000286572.1",0.5,"0.5"
"ENST00000565388.1","gt","ag","ENSG00000261065.1",0.5,"0.5"
"ENST00000433869.1","gt","ag","ENSG00000230550.2",0.4,"0.4"
"ENST00000433869.1","gt","ag","ENSG00000230550.2",0.4,"0.4"
"ENST00000654104.1","gt","ag","ENSG00000230550.2",0.4,"0.4"
"ENST00000659404.1","gt","ag","ENSG00000231691.2",0.4,"0.4"
"ENST00000659404.1","gt","ag","ENSG00000231691.2",0.4,"0.4"
"ENST00000654944.1","gt","ag","ENSG00000231691.2",0.4,"0.4"
"ENST00000443515.1","gt","ag","ENSG00000226330.1",0.333333333333333,"0.333333333333333"
"ENST00000443515.1","gt","ag","ENSG00000226330.1",0.333333333333333,"0.333333333333333"
"ENST00000444037.1","gt","ag","ENSG00000240219.1",0.5,"0.5"
"ENST00000435021.1","gt","ag","ENSG00000228153.1",0.5,"0.5"
"ENST00000670195.1","gt","ag","ENSG00000287197.1",0.333333333333333,"0.333333333333333"
"ENST00000670195.1","gt","ag","ENSG00000287197.1",0.333333333333333,"0.333333333333333"
"ENST00000452599.1","gt","ag","ENSG00000225063.1",0.5,"0.5"
"ENST00000447832.1","gt","ag","ENSG00000226235.1",0.25,"0.25"
"ENST00000447832.1","gt","ag","ENSG00000226235.1",0.25,"0.25"
"ENST00000447832.1","gt","ag","ENSG00000226235.1",0.25,"0.25"
"ENST00000442318.1","gt","ag","ENSG00000224717.1",0.333333333333333,"0.333333333333333"
"ENST00000442318.1","gt","ag","ENSG00000224717.1",0.333333333333333,"0.333333333333333"
"ENST00000664013.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000664013.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000664013.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000664013.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000664013.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000664013.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000664013.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000670773.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000670773.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000670773.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000670773.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000670773.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000670773.1","gt","ag","ENSG00000286619.1",0.181818181818182,"0.181818181818182"
"ENST00000421166.1","gt","ag","ENSG00000227687.1",0.5,"0.5"
"ENST00000425896.1","gt","ag","ENSG00000226780.1",0.333333333333333,"0.333333333333333"
"ENST00000425896.1","gt","ag","ENSG00000226780.1",0.333333333333333,"0.333333333333333"
"ENST00000658867.1","gt","ag","ENSG00000287432.1",0.5,"0.5"
"ENST00000367119.1","gt","ag","ENSG00000162888.4",0.5,"0.5"
"ENST00000669393.1","gt","ag","ENSG00000237605.2",0.333333333333333,"0.333333333333333"
"ENST00000669393.1","gt","ag","ENSG00000237605.2",0.333333333333333,"0.333333333333333"
"ENST00000442684.1","gt","ag","ENSG00000243636.1",0.5,"0.5"
"ENST00000442684.1","gt","ag","ENSG00000243636.1",0.5,"0.5"
"ENST00000442684.1","gt","ag","ENSG00000243636.1",0.5,"0.5"
"ENST00000634239.1","gt","ag","ENSG00000237074.2",0.25,"0.25"
"ENST00000634239.1","gt","ag","ENSG00000237074.2",0.25,"0.25"
"ENST00000634239.1","gt","ag","ENSG00000237074.2",0.25,"0.25"
"ENST00000635698.1","gt","ag","ENSG00000283044.1",0.333333333333333,"0.333333333333333"
"ENST00000635698.1","gt","ag","ENSG00000283044.1",0.333333333333333,"0.333333333333333"
"ENST00000439443.1","gt","ag","ENSG00000236911.6",0.285714285714286,"0.285714285714286"
"ENST00000623503.1","gt","ag","ENSG00000236911.6",0.285714285714286,"0.285714285714286"
"ENST00000623503.1","gt","ag","ENSG00000236911.6",0.285714285714286,"0.285714285714286"
"ENST00000623503.1","gt","ag","ENSG00000236911.6",0.285714285714286,"0.285714285714286"
"ENST00000623503.1","gt","ag","ENSG00000236911.6",0.285714285714286,"0.285714285714286"
"ENST00000646129.1","gt","ag","ENSG00000285239.1",0.333333333333333,"0.333333333333333"
"ENST00000646129.1","gt","ag","ENSG00000285239.1",0.333333333333333,"0.333333333333333"
"ENST00000608023.5","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000608023.5","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000608023.5","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000608023.5","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000637970.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000637970.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000637970.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000637970.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000637970.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000637970.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000637970.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000657366.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000657366.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000657366.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000657366.1","gt","ag","ENSG00000203709.12",0.2,"0.2"
"ENST00000648286.1","gt","ag","ENSG00000285719.2",0.25,"0.25"
"ENST00000648286.1","gt","ag","ENSG00000285719.2",0.25,"0.25"
"ENST00000648286.1","gt","ag","ENSG00000285719.2",0.25,"0.25"
"ENST00000638446.1","gt","ag","ENSG00000284237.1",0.2,"0.2"
"ENST00000638446.1","gt","ag","ENSG00000284237.1",0.2,"0.2"
"ENST00000638446.1","gt","ag","ENSG00000284237.1",0.2,"0.2"
"ENST00000638446.1","gt","ag","ENSG00000284237.1",0.2,"0.2"
"ENST00000668227.1","gt","ag","ENSG00000287220.1",0.5,"0.5"
"ENST00000652300.1","gt","ag","ENSG00000286198.1",0.5,"0.5"
"ENST00000568112.2","gt","ag","ENSG00000261453.2",0.333333333333333,"0.333333333333333"
"ENST00000568112.2","gt","ag","ENSG00000261453.2",0.333333333333333,"0.333333333333333"
"ENST00000567538.1","gt","ag","ENSG00000259815.1",0.5,"0.5"
"ENST00000661534.1","gt","ag","ENSG00000232812.2",0.2,"0.2"
"ENST00000661534.1","gt","ag","ENSG00000232812.2",0.2,"0.2"
"ENST00000661534.1","gt","ag","ENSG00000232812.2",0.2,"0.2"
"ENST00000661534.1","gt","ag","ENSG00000232812.2",0.2,"0.2"
"ENST00000453569.1","gt","ag","ENSG00000236950.1",0.5,"0.5"
"ENST00000668810.1","gt","ag","ENSG00000287046.1",0.333333333333333,"0.333333333333333"
"ENST00000668810.1","gt","ag","ENSG00000287046.1",0.333333333333333,"0.333333333333333"
"ENST00000665387.1","gt","ag","ENSG00000232537.2",0.222222222222222,"0.222222222222222"
"ENST00000665387.1","gt","ag","ENSG00000232537.2",0.222222222222222,"0.222222222222222"
"ENST00000665387.1","gt","ag","ENSG00000232537.2",0.222222222222222,"0.222222222222222"
"ENST00000665387.1","gt","ag","ENSG00000232537.2",0.222222222222222,"0.222222222222222"
"ENST00000665387.1","gt","ag","ENSG00000232537.2",0.222222222222222,"0.222222222222222"
"ENST00000658311.1","gt","ag","ENSG00000227940.2",0.333333333333333,"0.333333333333333"
"ENST00000658311.1","gt","ag","ENSG00000227940.2",0.333333333333333,"0.333333333333333"
"ENST00000443636.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000443636.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000443636.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000443636.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000657739.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000657739.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000655463.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000655463.1","gt","ag","ENSG00000231648.2",0.333333333333333,"0.333333333333333"
"ENST00000429156.6","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000429156.6","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000429156.6","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000429156.6","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000670788.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000670788.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000670788.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000660782.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000660782.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000660782.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000657184.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000657184.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000657184.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000657184.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000660261.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000660261.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000660261.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000660261.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000667171.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000667171.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000667171.1","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000458250.6","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000458250.6","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000458250.6","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000603283.5","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000603283.5","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000431096.5","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000431096.5","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000431096.5","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000366437.7","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000366437.7","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000366437.7","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000440276.2","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000440276.2","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000440276.2","gt","ag","ENSG00000230937.12",0.5,"0.5"
"ENST00000424696.6","gt","ag","ENSG00000224260.6",0.142857142857143,"0.142857142857143"
"ENST00000424696.6","gt","ag","ENSG00000224260.6",0.142857142857143,"0.142857142857143"
"ENST00000424696.6","gt","ag","ENSG00000224260.6",0.142857142857143,"0.142857142857143"
"ENST00000424696.6","gt","ag","ENSG00000224260.6",0.142857142857143,"0.142857142857143"
"ENST00000424696.6","gt","ag","ENSG00000224260.6",0.142857142857143,"0.142857142857143"
"ENST00000424696.6","gt","ag","ENSG00000224260.6",0.142857142857143,"0.142857142857143"
"ENST00000657064.1","gt","ag","ENSG00000287902.1",0.5,"0.5"
"ENST00000662450.1","gt","ag","ENSG00000287343.1",0.5,"0.5"
"ENST00000475406.5","gt","ag","ENSG00000203706.8",0.666666666666667,"0.666666666666667"
"ENST00000437764.5","gt","ag","ENSG00000203706.8",0.666666666666667,"0.666666666666667"
"ENST00000670026.1","gt","ag","ENSG00000287354.1",0.5,"0.5"
"ENST00000653429.1","gt","ag","ENSG00000287157.1",0.25,"0.25"
"ENST00000653429.1","gt","ag","ENSG00000287157.1",0.25,"0.25"
"ENST00000653429.1","gt","ag","ENSG00000287157.1",0.25,"0.25"
"ENST00000438597.1","gt","ag","ENSG00000234233.1",0.5,"0.5"
"ENST00000638931.1","gt","ag","ENSG00000284376.1",0.333333333333333,"0.333333333333333"
"ENST00000638931.1","gt","ag","ENSG00000284376.1",0.333333333333333,"0.333333333333333"
"ENST00000638931.1","gt","ag","ENSG00000284376.1",0.333333333333333,"0.333333333333333"
"ENST00000638931.1","gt","ag","ENSG00000284376.1",0.333333333333333,"0.333333333333333"
"ENST00000667187.1","gt","ag","ENSG00000287033.1",0.5,"0.5"
"ENST00000664255.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000664255.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000664255.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000664255.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000662409.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000662409.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000662409.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000663693.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000663693.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000663693.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000663693.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000663693.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000656159.1","gt","ag","ENSG00000153363.13",0.3,"0.3"
"ENST00000417794.1","gt","ag","ENSG00000223649.1",0.5,"0.5"
"ENST00000452024.3","gt","ag","ENSG00000228792.3",0.333333333333333,"0.333333333333333"
"ENST00000452024.3","gt","ag","ENSG00000228792.3",0.333333333333333,"0.333333333333333"
"ENST00000664125.1","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000664125.1","gc","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000430123.2","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000430123.2","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000667263.1","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000667263.1","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000666922.1","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000666922.1","gc","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000654864.1","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000654864.1","gt","ag","ENSG00000227764.2",0.333333333333333,"0.333333333333333"
"ENST00000421933.1","gc","ag","ENSG00000231057.4",0.2,"0.2"
"ENST00000421933.1","gt","ag","ENSG00000231057.4",0.2,"0.2"
"ENST00000421933.1","gt","ag","ENSG00000231057.4",0.2,"0.2"
"ENST00000421933.1","gt","ag","ENSG00000231057.4",0.2,"0.2"
"ENST00000421933.1","gt","ag","ENSG00000231057.4",0.2,"0.2"
"ENST00000458662.1","gt","ag","ENSG00000226868.1",0.5,"0.5"
"ENST00000429499.6","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000429499.6","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000429499.6","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000457272.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000457272.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000457272.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000430623.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000430623.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000430623.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000430623.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000430623.5","gt","ag","ENSG00000229258.6",0.272727272727273,"0.272727272727273"
"ENST00000444750.1","gt","ag","ENSG00000229983.1",0.25,"0.25"
"ENST00000444750.1","gt","ag","ENSG00000229983.1",0.25,"0.25"
"ENST00000444750.1","gt","ag","ENSG00000229983.1",0.25,"0.25"
"ENST00000669915.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000669915.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000669915.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000669915.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000667543.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000667543.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000667543.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000667543.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000667543.1","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000443448.6","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000443448.6","gt","ag","ENSG00000226251.6",0.3,"0.3"
"ENST00000446847.1","gt","ag","ENSG00000230063.1",0.5,"0.5"
"ENST00000442146.1","gt","ag","ENSG00000234915.1",0.5,"0.5"
"ENST00000447949.1","gt","ag","ENSG00000229832.1",0.5,"0.5"
"ENST00000666901.1","gt","ag","ENSG00000287445.1",0.5,"0.5"
"ENST00000651527.1","gt","ag","ENSG00000286213.1",0.2,"0.2"
"ENST00000651527.1","gt","ag","ENSG00000286213.1",0.2,"0.2"
"ENST00000651527.1","gt","ag","ENSG00000286213.1",0.2,"0.2"
"ENST00000651527.1","gt","ag","ENSG00000286213.1",0.2,"0.2"
"ENST00000423842.1","gt","ag","ENSG00000228067.1",0.333333333333333,"0.333333333333333"
"ENST00000423842.1","gt","ag","ENSG00000228067.1",0.333333333333333,"0.333333333333333"
"ENST00000669720.1","gt","ag","ENSG00000288007.1",0.5,"0.5"
"ENST00000427949.1","gt","ag","ENSG00000235862.2",0.5,"0.5"
"ENST00000653931.1","gt","ag","ENSG00000237980.2",0.333333333333333,"0.333333333333333"
"ENST00000653931.1","gt","ag","ENSG00000237980.2",0.333333333333333,"0.333333333333333"
"ENST00000356684.8","gt","ag","ENSG00000198468.9",0.5,"0.5"
"ENST00000651970.1","gt","ag","ENSG00000198468.9",0.5,"0.5"
"ENST00000632866.1","gt","ag","ENSG00000282718.1",0.333333333333333,"0.333333333333333"
"ENST00000632866.1","gt","ag","ENSG00000282718.1",0.333333333333333,"0.333333333333333"
"ENST00000601854.5","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000601854.5","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000601854.5","gc","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000628896.2","gc","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000628896.2","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000628896.2","gc","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000628896.2","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000451396.2","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000610094.1","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000610094.1","gc","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000598091.1","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000598091.1","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000598091.1","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000598091.1","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000443622.1","gt","ag","ENSG00000228470.1",0.333333333333333,"0.333333333333333"
"ENST00000443622.1","gt","ag","ENSG00000228470.1",0.333333333333333,"0.333333333333333"
"ENST00000632868.1","gt","ag","ENSG00000282265.1",0.5,"0.5"
"ENST00000414995.1","gt","ag","ENSG00000229242.1",0.5,"0.5"
"ENST00000446411.5","gt","ag","ENSG00000233620.5",0.5,"0.5"
"ENST00000446411.5","gt","ag","ENSG00000233620.5",0.5,"0.5"
"ENST00000430890.5","gt","ag","ENSG00000233620.5",0.5,"0.5"
"ENST00000430890.5","gt","ag","ENSG00000233620.5",0.5,"0.5"
"ENST00000442606.1","gt","ag","ENSG00000233620.5",0.5,"0.5"
"ENST00000442606.1","gt","ag","ENSG00000233620.5",0.5,"0.5"
"ENST00000420867.1","gt","ag","ENSG00000236292.1",0.333333333333333,"0.333333333333333"
"ENST00000420867.1","gt","ag","ENSG00000236292.1",0.333333333333333,"0.333333333333333"
