ENSG00000186092.7	ENST00000641515.2
ENSG00000073792.16	ENST00000382199.7
ENSG00000073792.16	ENST00000457616.6
ENSG00000073792.16	ENST00000346192.7
ENSG00000073792.16	ENST00000421047.3
ENSG00000136527.18	ENST00000453386.7
ENSG00000136527.18	ENST00000382191.4
ENSG00000136527.18	ENST00000342294.4
ENSG00000244405.8	ENST00000306376.10
ENSG00000244405.8	ENST00000434744.5
ENSG00000058866.15	ENST00000265022.8
ENSG00000058866.15	ENST00000344484.8
ENSG00000058866.15	ENST00000382164.8
ENSG00000213139.8	ENST00000392499.6
ENSG00000213139.8	ENST00000307944.6
ENSG00000113838.13	ENST00000338733.10
ENSG00000113838.13	ENST00000424280.5
ENSG00000113838.13	ENST00000446782.5
ENSG00000090520.12	ENST00000439351.5
ENSG00000090520.12	ENST00000265028.8
ENSG00000283149.1	ENST00000418776.1
ENSG00000145192.13	ENST00000411641.7
ENSG00000145192.13	ENST00000273784.5
ENSG00000090512.12	ENST00000450521.5
ENSG00000090512.12	ENST00000382134.7
ENSG00000090512.12	ENST00000265029.8
ENSG00000090512.12	ENST00000382136.3
ENSG00000113905.5	ENST00000232003.5
ENSG00000113889.14	ENST00000447445.1
ENSG00000113889.14	ENST00000287611.8
ENSG00000113889.14	ENST00000644859.2
ENSG00000156976.17	ENST00000323963.10
ENSG00000156976.17	ENST00000440191.6
ENSG00000163918.12	ENST00000433496.5
ENSG00000163918.12	ENST00000296273.7
ENSG00000181092.10	ENST00000444204.2
ENSG00000181092.10	ENST00000320741.7
ENSG00000073849.16	ENST00000169298.8
ENSG00000073849.16	ENST00000457772.6
ENSG00000073849.16	ENST00000677292.1
ENSG00000073849.16	ENST00000448044.5
ENSG00000163923.10	ENST00000455270.5
ENSG00000163923.10	ENST00000296277.9
ENSG00000163923.10	ENST00000433055.1
ENSG00000175077.6	ENST00000312295.5
ENSG00000127241.18	ENST00000337774.10
ENSG00000127241.18	ENST00000296280.11
ENSG00000127241.18	ENST00000392472.6
ENSG00000127241.18	ENST00000169293.10
ENSG00000127241.18	ENST00000392470.6
ENSG00000136514.3	ENST00000259030.3
ENSG00000157005.4	ENST00000287641.4
ENSG00000198471.1	ENST00000358241.1
ENSG00000113916.18	ENST00000621333.4
ENSG00000113916.18	ENST00000406870.7
ENSG00000113916.18	ENST00000232014.8
ENSG00000113916.18	ENST00000450123.6
ENSG00000285938.1	ENST00000648485.1
ENSG00000145012.14	ENST00000448637.5
ENSG00000145012.14	ENST00000617246.5
ENSG00000145012.14	ENST00000618621.4
ENSG00000145012.14	ENST00000640853.1
ENSG00000188001.10	ENST00000433971.5
ENSG00000188001.10	ENST00000345063.8
ENSG00000073282.14	ENST00000264731.8
ENSG00000073282.14	ENST00000418709.6
ENSG00000073282.14	ENST00000320472.9
ENSG00000073282.14	ENST00000392460.7
ENSG00000073282.14	ENST00000440651.6
ENSG00000073282.14	ENST00000354600.10
ENSG00000073282.14	ENST00000437221.5
ENSG00000073282.14	ENST00000392463.6
ENSG00000073282.14	ENST00000392461.7
ENSG00000073282.14	ENST00000449992.5
ENSG00000073282.14	ENST00000456148.1
ENSG00000090530.10	ENST00000319332.10
ENSG00000090530.10	ENST00000427335.6
ENSG00000163347.6	ENST00000295522.4
ENSG00000113946.4	ENST00000456423.2
ENSG00000113946.4	ENST00000264734.3
ENSG00000198398.3	ENST00000354905.3
ENSG00000196083.10	ENST00000072516.7
ENSG00000196083.10	ENST00000439062.6
ENSG00000196083.10	ENST00000447382.6
ENSG00000196083.10	ENST00000422485.5
ENSG00000196083.10	ENST00000434491.5
ENSG00000196083.10	ENST00000422940.5
ENSG00000196083.10	ENST00000317757.7
ENSG00000196083.10	ENST00000412504.6
ENSG00000196083.10	ENST00000443369.6
ENSG00000205835.9	ENST00000442080.6
ENSG00000188729.7	ENST00000445281.5
ENSG00000188729.7	ENST00000682035.1
ENSG00000188958.9	ENST00000340524.9
ENSG00000188958.9	ENST00000427544.6
ENSG00000152492.15	ENST00000392456.4
ENSG00000152492.15	ENST00000392455.9
ENSG00000253548.1	ENST00000518817.1
ENSG00000114279.15	ENST00000445105.7
ENSG00000114279.15	ENST00000684282.1
ENSG00000114279.15	ENST00000684728.1
ENSG00000114279.15	ENST00000683935.1
ENSG00000114279.15	ENST00000683451.1
ENSG00000114279.15	ENST00000454309.6
ENSG00000114279.15	ENST00000450716.5
ENSG00000114279.15	ENST00000430714.5
ENSG00000180611.7	ENST00000392452.3
ENSG00000127252.7	ENST00000650797.1
ENSG00000127252.7	ENST00000264735.4
ENSG00000187527.11	ENST00000342358.9
ENSG00000187527.11	ENST00000620313.1
ENSG00000127249.15	ENST00000342695.9
ENSG00000127249.15	ENST00000400270.6
ENSG00000127249.15	ENST00000392443.7
ENSG00000127249.15	ENST00000295548.3
ENSG00000198836.11	ENST00000361715.6
ENSG00000198836.11	ENST00000361150.6
ENSG00000198836.11	ENST00000361828.7
ENSG00000198836.11	ENST00000361908.8
ENSG00000198836.11	ENST00000361510.8
ENSG00000198836.11	ENST00000392436.7
ENSG00000198836.11	ENST00000643329.1
ENSG00000198836.11	ENST00000646793.1
ENSG00000198836.11	ENST00000392437.6
ENSG00000198836.11	ENST00000645553.1
ENSG00000114315.4	ENST00000232424.4
ENSG00000178772.7	ENST00000323830.4
ENSG00000178772.7	ENST00000429275.1
ENSG00000172061.9	ENST00000347624.4
ENSG00000172061.9	ENST00000428839.1
ENSG00000178732.5	ENST00000401815.1
ENSG00000133657.16	ENST00000439040.5
ENSG00000133657.16	ENST00000645538.1
ENSG00000133657.16	ENST00000642744.1
ENSG00000133657.16	ENST00000645319.2
ENSG00000145014.18	ENST00000392432.6
ENSG00000145014.18	ENST00000347147.9
ENSG00000145014.18	ENST00000381975.7
ENSG00000145014.18	ENST00000473092.5
ENSG00000145014.18	ENST00000330115.3
ENSG00000041802.11	ENST00000265245.10
ENSG00000185112.6	ENST00000329759.6
ENSG00000173950.16	ENST00000310380.11
ENSG00000173950.16	ENST00000437101.5
ENSG00000173950.16	ENST00000429994.5
ENSG00000173950.16	ENST00000356740.5
ENSG00000114331.15	ENST00000326793.11
ENSG00000114331.15	ENST00000618471.4
ENSG00000184203.8	ENST00000618156.5
ENSG00000184203.8	ENST00000625807.1
ENSG00000189058.9	ENST00000343267.8
ENSG00000176945.17	ENST00000436408.6
ENSG00000176945.17	ENST00000447234.7
ENSG00000176945.17	ENST00000320736.10
ENSG00000176945.17	ENST00000445522.6
ENSG00000145113.22	ENST00000349607.8
ENSG00000145113.22	ENST00000346145.8
ENSG00000145113.22	ENST00000463781.8
ENSG00000145113.22	ENST00000475231.5
ENSG00000061938.21	ENST00000672548.1
ENSG00000061938.21	ENST00000673038.1
ENSG00000061938.21	ENST00000678220.1
ENSG00000061938.21	ENST00000671753.1
ENSG00000061938.21	ENST00000672887.2
ENSG00000061938.21	ENST00000673420.1
ENSG00000061938.21	ENST00000672024.1
ENSG00000061938.21	ENST00000333602.14
ENSG00000061938.21	ENST00000428187.7
ENSG00000061938.21	ENST00000381916.7
ENSG00000072274.13	ENST00000360110.9
ENSG00000072274.13	ENST00000420415.5
ENSG00000072274.13	ENST00000392396.7
ENSG00000163958.14	ENST00000296326.8
ENSG00000163959.10	ENST00000296327.10
ENSG00000161217.12	ENST00000419333.5
ENSG00000161217.12	ENST00000292823.6
ENSG00000161217.12	ENST00000431016.6
ENSG00000272741.1	ENST00000431391.1
ENSG00000213123.11	ENST00000325318.10
ENSG00000273331.1	ENST00000442633.1
ENSG00000145107.16	ENST00000446879.5
ENSG00000145107.16	ENST00000273695.4
ENSG00000145107.16	ENST00000454715.5
ENSG00000163960.12	ENST00000296328.9
ENSG00000163960.12	ENST00000428095.1
ENSG00000163961.4	ENST00000318037.3
ENSG00000214097.5	ENST00000397537.3
ENSG00000185798.8	ENST00000332629.7
ENSG00000185798.8	ENST00000429115.1
ENSG00000185798.8	ENST00000433160.1
ENSG00000174013.8	ENST00000440469.1
ENSG00000174013.8	ENST00000311630.7
ENSG00000174004.6	ENST00000328557.5
ENSG00000163964.18	ENST00000392391.9
ENSG00000163964.18	ENST00000296333.10
ENSG00000163964.18	ENST00000421265.5
ENSG00000174007.9	ENST00000409690.5
ENSG00000174007.9	ENST00000399942.4
ENSG00000180370.10	ENST00000327134.7
ENSG00000119231.11	ENST00000445299.6
ENSG00000119231.11	ENST00000323460.10
ENSG00000119231.11	ENST00000419026.5
ENSG00000114503.11	ENST00000447325.5
ENSG00000114503.11	ENST00000321256.10
ENSG00000114503.11	ENST00000427641.2
ENSG00000114503.11	ENST00000452404.6
ENSG00000114503.11	ENST00000422610.5
ENSG00000270170.2	ENST00000602845.2
ENSG00000119227.8	ENST00000412723.6
ENSG00000119227.8	ENST00000443835.1
ENSG00000163975.12	ENST00000296350.10
ENSG00000163975.12	ENST00000296351.8
ENSG00000075711.21	ENST00000346964.6
ENSG00000075711.21	ENST00000667157.1
ENSG00000075711.21	ENST00000656428.1
ENSG00000075711.21	ENST00000663148.1
ENSG00000075711.21	ENST00000655488.1
ENSG00000075711.21	ENST00000357674.9
ENSG00000075711.21	ENST00000671185.1
ENSG00000075711.21	ENST00000671246.1
ENSG00000075711.21	ENST00000653795.1
ENSG00000075711.21	ENST00000656087.1
ENSG00000075711.21	ENST00000670455.1
ENSG00000075711.21	ENST00000669565.1
ENSG00000075711.21	ENST00000661336.1
ENSG00000075711.21	ENST00000667104.1
ENSG00000075711.21	ENST00000658701.1
ENSG00000075711.21	ENST00000661453.1
ENSG00000075711.21	ENST00000660898.1
ENSG00000075711.21	ENST00000659221.1
ENSG00000075711.21	ENST00000657381.1
ENSG00000075711.21	ENST00000654737.1
ENSG00000075711.21	ENST00000659716.1
ENSG00000075711.21	ENST00000660553.1
ENSG00000075711.21	ENST00000664991.1
ENSG00000075711.21	ENST00000419354.5
ENSG00000075711.21	ENST00000670935.1
ENSG00000075711.21	ENST00000667971.1
ENSG00000075711.21	ENST00000666007.1
ENSG00000075711.21	ENST00000661013.1
ENSG00000075711.21	ENST00000436682.6
ENSG00000075711.21	ENST00000452595.5
ENSG00000075711.21	ENST00000662727.1
ENSG00000075711.21	ENST00000422288.6
ENSG00000075711.21	ENST00000448528.6
ENSG00000075711.21	ENST00000443183.5
ENSG00000075711.21	ENST00000450955.5
ENSG00000075711.21	ENST00000392382.6
ENSG00000075711.21	ENST00000656944.1
ENSG00000075711.21	ENST00000658155.1
ENSG00000075711.21	ENST00000661808.1
ENSG00000161267.12	ENST00000392379.6
ENSG00000161267.12	ENST00000392378.6
ENSG00000161267.12	ENST00000358186.6
ENSG00000161267.12	ENST00000441275.5
ENSG00000145016.16	ENST00000296343.10
ENSG00000145016.16	ENST00000273582.9
ENSG00000145016.16	ENST00000449205.1
ENSG00000122068.13	ENST00000415708.6
ENSG00000122068.13	ENST00000241502.9
ENSG00000122068.13	ENST00000424384.2
ENSG00000186001.14	ENST00000438796.6
ENSG00000186001.14	ENST00000428136.2
ENSG00000186001.14	ENST00000425562.7
ENSG00000186001.14	ENST00000414675.6
ENSG00000186001.14	ENST00000441090.6
ENSG00000186001.14	ENST00000334859.8
ENSG00000114473.14	ENST00000455191.5
ENSG00000114473.14	ENST00000265239.11
ENSG00000114473.14	ENST00000453254.5
ENSG00000182899.17	ENST00000448864.6
ENSG00000182899.17	ENST00000647248.2
ENSG00000185621.11	ENST00000482695.5
ENSG00000185621.11	ENST00000330198.8
ENSG00000185621.11	ENST00000420910.6
ENSG00000185621.11	ENST00000332636.5
ENSG00000272602.6	ENST00000608255.2
ENSG00000272602.6	ENST00000609518.5
ENSG00000272602.6	ENST00000509152.3
ENSG00000272602.6	ENST00000610261.6
ENSG00000250312.8	ENST00000510175.6
ENSG00000250312.8	ENST00000609714.1
ENSG00000186777.12	ENST00000619749.1
ENSG00000186777.12	ENST00000419098.6
ENSG00000131127.14	ENST00000240499.8
ENSG00000131127.14	ENST00000512994.5
ENSG00000131127.14	ENST00000505939.5
ENSG00000182903.16	ENST00000506646.5
ENSG00000182903.16	ENST00000338977.5
ENSG00000182903.16	ENST00000511833.3
ENSG00000174227.16	ENST00000453061.7
ENSG00000174227.16	ENST00000310340.9
ENSG00000174227.16	ENST00000504346.5
ENSG00000174227.16	ENST00000503111.5
ENSG00000174227.16	ENST00000383028.8
ENSG00000174227.16	ENST00000509768.1
ENSG00000273238.3	ENST00000610212.3
ENSG00000133256.13	ENST00000496514.6
ENSG00000133256.13	ENST00000255622.10
ENSG00000133256.13	ENST00000429163.6
ENSG00000169020.10	ENST00000304312.5
ENSG00000215375.6	ENST00000506838.5
ENSG00000215375.6	ENST00000505477.5
ENSG00000215375.6	ENST00000511290.5
ENSG00000215375.6	ENST00000400159.6
ENSG00000169026.13	ENST00000322224.9
ENSG00000169026.13	ENST00000347950.9
ENSG00000169026.13	ENST00000404286.6
ENSG00000169026.13	ENST00000515118.5
ENSG00000169026.13	ENST00000503156.5
ENSG00000185619.18	ENST00000362003.9
ENSG00000185619.18	ENST00000400151.6
ENSG00000185619.18	ENST00000470161.6
ENSG00000185619.18	ENST00000620529.1
ENSG00000168993.15	ENST00000304062.11
ENSG00000168993.15	ENST00000505203.1
ENSG00000178950.17	ENST00000314167.9
ENSG00000178950.17	ENST00000511163.5
ENSG00000178950.17	ENST00000618573.4
ENSG00000178950.17	ENST00000628912.1
ENSG00000127419.17	ENST00000264771.9
ENSG00000127419.17	ENST00000515740.5
ENSG00000127419.17	ENST00000508204.5
ENSG00000127419.17	ENST00000622959.3
ENSG00000145214.14	ENST00000273814.8
ENSG00000145217.14	ENST00000398520.6
ENSG00000145217.14	ENST00000622731.4
ENSG00000145217.14	ENST00000398516.3
ENSG00000145217.14	ENST00000361661.6
ENSG00000127415.13	ENST00000247933.9
ENSG00000127415.13	ENST00000514224.2
ENSG00000127418.15	ENST00000398484.6
ENSG00000127418.15	ENST00000510644.6
ENSG00000127418.15	ENST00000504138.5
ENSG00000127418.15	ENST00000264748.6
ENSG00000178222.13	ENST00000382968.9
ENSG00000178222.13	ENST00000433731.7
ENSG00000178222.13	ENST00000333673.5
ENSG00000159674.12	ENST00000290902.10
ENSG00000159674.12	ENST00000431380.5
ENSG00000159674.12	ENST00000617421.4
ENSG00000159692.16	ENST00000382952.8
ENSG00000159692.16	ENST00000290921.10
ENSG00000159692.16	ENST00000510568.1
ENSG00000159692.16	ENST00000629223.1
ENSG00000090316.16	ENST00000505177.6
ENSG00000090316.16	ENST00000264750.10
ENSG00000090316.16	ENST00000303400.9
ENSG00000090316.16	ENST00000514708.5
ENSG00000090316.16	ENST00000510794.5
ENSG00000090316.16	ENST00000505839.1
ENSG00000163945.19	ENST00000677428.1
ENSG00000163945.19	ENST00000677286.1
ENSG00000163945.19	ENST00000389851.10
ENSG00000163945.19	ENST00000511216.6
ENSG00000163945.19	ENST00000507531.5
ENSG00000163945.19	ENST00000512728.5
ENSG00000235608.2	ENST00000422806.2
ENSG00000174137.13	ENST00000308132.10
ENSG00000174137.13	ENST00000489363.5
ENSG00000174137.13	ENST00000461064.5
ENSG00000174137.13	ENST00000472884.6
ENSG00000163950.13	ENST00000489418.6
ENSG00000163950.13	ENST00000429429.6
ENSG00000163950.13	ENST00000318386.8
ENSG00000163950.13	ENST00000488267.5
ENSG00000013810.21	ENST00000651472.1
ENSG00000013810.21	ENST00000313288.9
ENSG00000013810.21	ENST00000652770.1
ENSG00000168936.11	ENST00000382936.8
ENSG00000168936.11	ENST00000303277.6
ENSG00000168936.11	ENST00000536901.1
ENSG00000068078.20	ENST00000440486.8
ENSG00000068078.20	ENST00000412135.7
ENSG00000068078.20	ENST00000481110.7
ENSG00000068078.20	ENST00000340107.8
ENSG00000068078.20	ENST00000352904.6
ENSG00000168924.15	ENST00000302787.3
ENSG00000109685.19	ENST00000508803.6
ENSG00000109685.19	ENST00000514045.5
ENSG00000109685.19	ENST00000398261.6
ENSG00000109685.19	ENST00000382892.6
ENSG00000109685.19	ENST00000382891.9
ENSG00000109685.19	ENST00000420906.6
ENSG00000109685.19	ENST00000382895.7
ENSG00000109685.19	ENST00000503128.5
ENSG00000109685.19	ENST00000512700.2
ENSG00000109685.19	ENST00000382888.3
ENSG00000109685.19	ENST00000677895.1
ENSG00000185049.16	ENST00000542778.5
ENSG00000185049.16	ENST00000382882.9
ENSG00000243449.7	ENST00000409248.9
ENSG00000243449.7	ENST00000409860.1
ENSG00000185818.8	ENST00000423729.3
ENSG00000130997.16	ENST00000382865.5
ENSG00000130997.16	ENST00000511885.6
ENSG00000214367.9	ENST00000506763.5
ENSG00000214367.9	ENST00000443786.3
ENSG00000214367.9	ENST00000243706.8
ENSG00000123933.17	ENST00000337190.7
ENSG00000159733.14	ENST00000508471.5
ENSG00000159733.14	ENST00000290974.7
ENSG00000159733.14	ENST00000511071.5
ENSG00000159733.14	ENST00000515312.5
ENSG00000159733.14	ENST00000515169.5
ENSG00000159733.14	ENST00000509171.5
ENSG00000159733.14	ENST00000503000.1
ENSG00000206113.11	ENST00000635017.1
ENSG00000063978.16	ENST00000541204.5
ENSG00000063978.16	ENST00000509258.5
ENSG00000063978.16	ENST00000314289.13
ENSG00000063978.16	ENST00000511859.5
ENSG00000063978.16	ENST00000506706.5
ENSG00000063978.16	ENST00000511600.5
ENSG00000125386.16	ENST00000637812.2
ENSG00000125386.16	ENST00000545951.5
ENSG00000125386.16	ENST00000382839.7
ENSG00000125386.16	ENST00000324666.9
ENSG00000125386.16	ENST00000502458.5
ENSG00000125386.16	ENST00000505311.5
ENSG00000168884.15	ENST00000510267.5
ENSG00000168884.15	ENST00000315423.12
ENSG00000168884.15	ENST00000503235.1
ENSG00000087266.17	ENST00000503393.8
ENSG00000087266.17	ENST00000435136.8
ENSG00000087266.17	ENST00000511747.6
ENSG00000087266.17	ENST00000356331.9
ENSG00000087274.18	ENST00000683351.1
ENSG00000087274.18	ENST00000398125.5
ENSG00000087274.18	ENST00000264758.11
ENSG00000087274.18	ENST00000446856.5
ENSG00000087274.18	ENST00000513328.6
ENSG00000087274.18	ENST00000503455.6
ENSG00000087274.18	ENST00000355842.7
ENSG00000087274.18	ENST00000651918.1
ENSG00000087274.18	ENST00000398123.6
ENSG00000087274.18	ENST00000398129.5
ENSG00000109736.15	ENST00000514800.5
ENSG00000109736.15	ENST00000355443.9
ENSG00000109736.15	ENST00000329687.8
ENSG00000109736.15	ENST00000508221.5
ENSG00000109736.15	ENST00000507555.1
ENSG00000087269.16	ENST00000416614.7
ENSG00000087269.16	ENST00000314262.10
ENSG00000087269.16	ENST00000502735.5
ENSG00000087269.16	ENST00000398071.4
ENSG00000125388.20	ENST00000398052.9
ENSG00000125388.20	ENST00000398051.8
ENSG00000125388.20	ENST00000503518.2
ENSG00000125388.20	ENST00000345167.10
ENSG00000125388.20	ENST00000504933.1
ENSG00000197386.14	ENST00000680956.1
ENSG00000197386.14	ENST00000681528.1
ENSG00000197386.14	ENST00000355072.11
ENSG00000188981.11	ENST00000507492.5
ENSG00000188981.11	ENST00000438480.7
ENSG00000188981.11	ENST00000510580.1
ENSG00000159788.19	ENST00000344733.9
ENSG00000159788.19	ENST00000382788.7
ENSG00000159788.19	ENST00000336727.7
ENSG00000159788.19	ENST00000338806.4
ENSG00000109758.9	ENST00000382774.8
ENSG00000109758.9	ENST00000511533.1
ENSG00000175920.18	ENST00000340083.6
ENSG00000175920.18	ENST00000507039.5
ENSG00000175920.18	ENST00000643608.1
ENSG00000175920.18	ENST00000515886.5
ENSG00000163956.13	ENST00000650182.1
ENSG00000184160.8	ENST00000509482.1
ENSG00000184160.8	ENST00000330055.7
ENSG00000163982.6	ENST00000296358.5
ENSG00000132406.12	ENST00000254742.6
ENSG00000132406.12	ENST00000382753.5
ENSG00000145220.14	ENST00000343470.9
ENSG00000145220.14	ENST00000452476.5
ENSG00000168826.16	ENST00000337872.9
ENSG00000168824.14	ENST00000421177.6
ENSG00000168824.14	ENST00000513555.5
ENSG00000168824.14	ENST00000505246.5
ENSG00000168824.14	ENST00000506380.5
ENSG00000168824.14	ENST00000397958.5
ENSG00000168824.14	ENST00000433139.6
ENSG00000168824.14	ENST00000621129.4
ENSG00000168824.14	ENST00000504171.1
ENSG00000168818.10	ENST00000505286.5
ENSG00000168818.10	ENST00000306200.7
ENSG00000163132.8	ENST00000382723.5
ENSG00000170891.11	ENST00000307746.9
ENSG00000152953.13	ENST00000282908.10
ENSG00000152953.13	ENST00000512636.5
ENSG00000152953.13	ENST00000510398.1
ENSG00000173040.13	ENST00000344408.10
ENSG00000173040.13	ENST00000310917.6
ENSG00000072840.13	ENST00000264956.11
ENSG00000072840.13	ENST00000509451.1
ENSG00000072832.15	ENST00000324989.12
ENSG00000072832.15	ENST00000397890.6
ENSG00000072832.15	ENST00000512574.1
ENSG00000181215.15	ENST00000324058.9
ENSG00000181215.15	ENST00000531445.3
ENSG00000152969.20	ENST00000409021.9
ENSG00000152969.20	ENST00000637373.2
ENSG00000152969.20	ENST00000409371.8
ENSG00000152969.20	ENST00000282924.9
ENSG00000152969.20	ENST00000409831.5
ENSG00000152969.20	ENST00000410077.2
ENSG00000284684.1	ENST00000636216.1
ENSG00000109501.15	ENST00000503569.5
ENSG00000109501.15	ENST00000673991.1
ENSG00000109501.15	ENST00000682275.1
ENSG00000109501.15	ENST00000226760.5
ENSG00000109501.15	ENST00000506362.2
ENSG00000109501.15	ENST00000684087.1
ENSG00000109501.15	ENST00000682059.1
ENSG00000109501.15	ENST00000684054.1
ENSG00000109501.15	ENST00000684700.1
ENSG00000074211.14	ENST00000335585.9
ENSG00000074211.14	ENST00000382599.9
ENSG00000074211.14	ENST00000506140.5
ENSG00000074211.14	ENST00000515571.5
ENSG00000074211.14	ENST00000507294.1
ENSG00000013288.9	ENST00000504248.5
ENSG00000013288.9	ENST00000285599.8
ENSG00000179010.15	ENST00000320912.8
ENSG00000179010.15	ENST00000617365.4
ENSG00000179010.15	ENST00000382581.5
ENSG00000179010.15	ENST00000507420.1
ENSG00000170846.17	ENST00000635031.1
ENSG00000163993.7	ENST00000296370.4
ENSG00000178988.11	ENST00000320848.7
ENSG00000186222.5	ENST00000320776.5
ENSG00000170871.12	ENST00000307659.6
ENSG00000170871.12	ENST00000425103.5
ENSG00000132405.19	ENST00000448507.5
ENSG00000132405.19	ENST00000409757.9
ENSG00000132405.19	ENST00000410031.5
ENSG00000132405.19	ENST00000451522.6
ENSG00000132405.19	ENST00000446947.6
ENSG00000173013.6	ENST00000310085.6
ENSG00000173011.12	ENST00000310074.8
ENSG00000173011.12	ENST00000512388.1
ENSG00000173011.12	ENST00000515646.1
ENSG00000109519.13	ENST00000264954.5
ENSG00000184985.16	ENST00000507866.6
ENSG00000184985.16	ENST00000329016.10
ENSG00000178597.7	ENST00000319098.7
ENSG00000196526.11	ENST00000360265.9
ENSG00000196526.11	ENST00000420658.6
ENSG00000196526.11	ENST00000358461.6
ENSG00000196526.11	ENST00000382543.4
ENSG00000163995.21	ENST00000676532.1
ENSG00000163995.21	ENST00000361737.9
ENSG00000163995.21	ENST00000447017.7
ENSG00000163995.21	ENST00000514025.5
ENSG00000163995.21	ENST00000545242.6
ENSG00000163995.21	ENST00000341937.9
